stock,buy_date,sell_date,buy_price,sell_price,quantity,profit,profit_percent
AXISBANK,2018-06-19,2018-06-21,517.4,513.0,386.0,-1698.3999999999942,-0.008504058755314993
EICHERMOT,2018-06-21,2018-06-22,2937.0,2916.6,68.0,-1387.2000000000116,-0.006945863125638437
BAJAJ-AUTO,2018-06-20,2018-06-28,2872.0,2719.0,69.0,-10557.0,-0.05327298050139276
ITC,2018-06-28,2018-06-29,260.0,265.0,769.0,3845.0,0.019230769230769232
HEROMOTOCO,2018-06-22,2018-07-02,3635.0,3406.0,55.0,-12595.0,-0.06299862448418157
GRASIM,2018-05-31,2018-07-02,1043.85,981.4,191.0,-11927.949999999983,-0.0598266034391914
ITC,2018-07-02,2018-07-03,263.15,266.2,760.0,2318.000000000029,0.011590347710431357
WIPRO,2018-05-21,2018-07-10,198.53,203.55,1007.0,5055.140000000014,0.02528585100488596
BHARTIARTL,2018-05-28,2018-07-16,344.32,320.44,580.0,-13850.399999999994,-0.06935408921933084
HINDALCO,2018-07-03,2018-07-16,227.0,213.0,881.0,-12334.0,-0.06167400881057269
ONGC,2018-07-10,2018-07-18,158.0,160.3,1265.0,2909.5,0.014556962025316528
POWERGRID,2018-06-29,2018-07-19,105.73,100.01,1891.0,-10816.51999999999,-0.05410006620637472
LT,2018-07-16,2018-07-19,1282.4,1261.0,147.0,-3145.8000000000175,-0.016687461010605184
SBILIFE,2018-07-02,2018-07-19,671.0,631.5,298.0,-11771.0,-0.05886736214605067
HDFCLIFE,2018-07-16,2018-07-20,457.95,491.15,428.0,14209.599999999977,0.07249699748880879
COALINDIA,2018-07-20,2018-07-23,264.1,262.4,757.0,-1286.9000000000233,-0.0064369556985991875
TITAN,2018-07-20,2018-07-24,861.1,864.0,218.0,632.1999999999825,0.003367785390779209
JSWSTEEL,2018-07-23,2018-07-24,306.05,318.95,653.0,8423.700000000012,0.04214997549420022
ADANIPORTS,2018-07-19,2018-07-24,368.65,392.1,505.0,11842.25,0.06361047063610484
COALINDIA,2018-07-24,2018-07-25,266.95,264.05,737.0,-2137.2999999999884,-0.01086345757632507
JSWSTEEL,2018-07-25,2018-07-27,311.85,323.15,641.0,7243.299999999988,0.036235369568702755
ICICIBANK,2018-07-24,2018-07-27,274.0,292.65,729.0,13595.849999999977,0.06806569343065685
MARUTI,2018-07-27,2018-07-30,9318.0,9390.0,21.0,1512.0,0.0077269800386349004
ULTRACEMCO,2018-07-27,2018-07-30,4125.0,4240.0,48.0,5520.0,0.027878787878787878
DRREDDY,2018-07-18,2018-08-01,2062.0,2175.0,96.0,10848.0,0.0548011639185257
GRASIM,2018-07-24,2018-08-01,993.05,1025.92,201.0,6606.870000000024,0.033100045314938945
WIPRO,2018-07-30,2018-08-02,205.05,209.18,975.0,4026.75,0.02014142891977564
TECHM,2018-07-30,2018-08-02,658.0,669.0,303.0,3333.0,0.016717325227963525
KOTAKBANK,2018-08-01,2018-08-02,1308.65,1278.9,152.0,-4522.0,-0.022733351163412675
ONGC,2018-08-02,2018-08-03,167.1,166.6,1196.0,-598.0,-0.0029922202274087375
DRREDDY,2018-08-03,2018-08-06,2276.65,2238.7,87.0,-3301.6500000000233,-0.016669228910899905
TECHM,2018-08-06,2018-08-08,666.1,653.95,300.0,-3645.0,-0.018240504428764414
KOTAKBANK,2018-08-08,2018-08-09,1289.0,1278.0,155.0,-1705.0,-0.008533747090768037
SBIN,2018-08-01,2018-08-09,294.3,317.65,679.0,15854.649999999965,0.07934080869860674
EICHERMOT,2018-08-02,2018-08-10,2700.0,2888.0,74.0,13912.0,0.06962962962962962
APOLLOHOSP,2018-08-02,2018-08-14,962.0,1128.7,207.0,34506.90000000002,0.17328482328482334
HDFCBANK,2018-08-09,2018-08-16,1059.95,1037.7,188.0,-4183.0,-0.02099155620548139
TATASTEEL,2018-08-10,2018-08-17,57.53,58.07,3476.0,1877.0400000000081,0.00938640709195201
TITAN,2018-08-17,2018-08-20,940.6,923.0,212.0,-3731.2000000000116,-0.018711460769721477
TATAMOTORS,2018-08-10,2018-08-20,250.0,271.0,800.0,16800.0,0.084
KOTAKBANK,2018-08-14,2018-08-27,1293.0,1275.55,154.0,-2687.3000000000175,-0.013495746326372812
UPL,2018-08-16,2018-08-27,406.33,439.27,492.0,16206.48000000001,0.08106711293775995
HINDALCO,2018-07-19,2018-08-27,199.5,230.2,971.0,29809.699999999983,0.15388471177944857
EICHERMOT,2018-08-27,2018-08-28,2900.0,2865.5,68.0,-2346.0,-0.01189655172413793
POWERGRID,2018-08-28,2018-08-29,111.34,108.86,1796.0,-4454.080000000016,-0.022274115322435818
BAJAJ-AUTO,2018-08-20,2018-08-31,2735.1,2753.95,73.0,1376.0499999999884,0.006891886951116928
POWERGRID,2018-08-31,2018-09-03,113.35,109.51,1764.0,-6773.75999999998,-0.03387737097485655
TATACONSUM,2018-08-27,2018-09-04,236.8,223.45,844.0,-11267.400000000023,-0.05637668918918928
ADANIPORTS,2018-08-29,2018-09-04,386.0,374.95,518.0,-5723.899999999994,-0.028626943005181378
POWERGRID,2018-09-04,2018-09-05,109.62,109.96,1824.0,620.1599999999744,0.003101623791278865
ADANIPORTS,2018-09-05,2018-09-07,378.6,376.8,528.0,-950.4000000000233,-0.004754358161648207
HINDUNILVR,2018-09-07,2018-09-10,1631.15,1609.5,122.0,-2641.3000000000175,-0.013272844312295062
BPCL,2018-08-27,2018-09-11,361.8,337.95,552.0,-13165.200000000012,-0.06592039800995031
GRASIM,2018-09-03,2018-09-11,1059.84,1003.01,188.0,-10684.039999999979,-0.053621301328502353
INDUSINDBK,2018-09-10,2018-09-11,1832.5,1820.05,109.0,-1357.0500000000175,-0.006793997271487064
HDFCLIFE,2018-08-20,2018-09-12,461.9,434.0,432.0,-12052.799999999988,-0.060402684563758344
LT,2018-09-11,2018-09-12,1330.05,1352.0,150.0,3292.5,0.01650313897973764
BHARTIARTL,2018-09-12,2018-09-14,345.37,353.73,579.0,4840.440000000002,0.024205924081419965
COALINDIA,2018-09-12,2018-09-14,280.45,277.8,713.0,-1889.4500000000116,-0.009449099661258611
ADANIPORTS,2018-09-12,2018-09-14,375.6,381.65,532.0,3218.5999999999767,0.01610756123535664
TITAN,2018-09-14,2018-09-17,842.7,818.5,237.0,-5735.400000000023,-0.02871721846445953
NTPC,2018-09-14,2018-09-17,145.79,143.67,1371.0,-2906.5200000000186,-0.014541463749228375
HINDUNILVR,2018-09-14,2018-09-17,1630.0,1605.0,122.0,-3050.0,-0.015337423312883436
MARUTI,2018-09-12,2018-09-18,8505.0,8395.0,23.0,-2530.0,-0.012933568489124045
