stock,buy_date,sell_date,buy_price,sell_price,quantity,profit,profit_percent
INDUSINDBK,2018-02-22,2018-02-26,1626.0,1691.35,100.0,6535.0,0.04019065190651901
AXISBANK,2018-02-26,2018-02-27,549.9,539.5,363.0,-3775.1999999999825,-0.01891252955082738
ICICIBANK,2018-02-28,2018-03-01,314.0,304.4,636.0,-6105.600000000006,-0.030573248407643385
AXISBANK,2018-02-28,2018-03-01,526.7,526.65,325.0,-16.250000000029104,-9.493070058869985e-05
AUBANK,2018-02-26,2018-03-06,296.2,290.0,675.0,-4185.0,-0.020931802835921637
AXISBANK,2018-03-05,2018-03-06,524.55,513.8,315.0,-3386.25,-0.020493756553236108
IDFCFIRSTB,2018-02-05,2018-03-06,53.0,50.15,3773.0,-10753.050000000017,-0.05377358490566041
SBIN,2018-02-16,2018-03-06,271.2,255.35,737.0,-11681.450000000012,-0.058443952802359866
HDFCBANK,2018-03-06,2018-03-07,921.0,916.3,217.0,-1019.9000000000233,-0.00510314875135727
BANKBARODA,2018-03-05,2018-03-09,138.95,131.3,1439.0,-11008.349999999977,-0.05505577545879797
HDFCBANK,2018-03-08,2018-03-09,925.0,923.08,216.0,-414.72000000000116,-0.0020756756756756312
ICICIBANK,2018-03-07,2018-03-12,287.8,301.5,694.0,9507.799999999988,0.04760250173731754
HDFCBANK,2018-03-12,2018-03-13,934.5,929.72,214.0,-1022.9199999999837,-0.005115034777956097
AXISBANK,2018-03-13,2018-03-14,531.2,537.45,361.0,2256.25,0.011765813253012047
ICICIBANK,2018-03-13,2018-03-15,304.85,300.95,656.0,-2558.4000000000233,-0.01279317697228156
HDFCBANK,2018-03-14,2018-03-15,932.0,936.75,214.0,1016.5,0.00509656652360515
AUBANK,2018-03-15,2018-03-16,299.58,290.0,667.0,-6389.859999999986,-0.0319781026770812
AXISBANK,2018-03-15,2018-03-16,530.15,524.75,360.0,-1944.0,-0.010185796472696363
HDFCBANK,2018-03-16,2018-03-19,929.0,923.15,215.0,-1257.75,-0.006297093649085062
HDFCBANK,2018-03-20,2018-03-21,921.45,929.47,198.0,1587.9599999999919,0.008703673557979252
ICICIBANK,2018-03-16,2018-03-22,299.25,283.1,668.0,-10788.199999999983,-0.053968253968253894
SBIN,2018-03-08,2018-03-22,256.75,241.5,536.0,-8174.0,-0.05939629990262902
HDFCBANK,2018-03-22,2018-03-23,931.5,921.12,214.0,-2221.320000000007,-0.011143317230273748
AXISBANK,2018-03-23,2018-03-26,498.25,508.05,224.0,2195.199999999997,0.01966884094330158
BANKBARODA,2018-03-20,2018-03-27,136.6,143.75,1464.0,10467.600000000006,0.052342606149341185
ICICIBANK,2018-03-26,2018-04-02,281.45,262.5,670.0,-12696.5,-0.06732989873867468
AUBANK,2018-04-02,2018-04-03,322.75,314.0,619.0,-5416.25,-0.027110766847405113
BANKBARODA,2018-04-04,2018-04-05,139.6,148.75,1331.0,12178.649999999994,0.0655444126074499
FEDERALBNK,2018-03-28,2018-04-06,89.3,97.05,2239.0,17352.25,0.08678611422172453
AXISBANK,2018-04-02,2018-04-09,499.3,517.4,219.0,3963.899999999994,0.03625075105147199
AXISBANK,2018-04-10,2018-04-11,547.5,539.85,251.0,-1920.1499999999942,-0.013972602739725986
BANKBARODA,2018-04-12,2018-04-13,149.0,150.25,911.0,1138.75,0.008389261744966443
BANKBARODA,2018-04-17,2018-04-18,147.9,142.25,924.0,-5220.600000000006,-0.03820148749154838
SBIN,2018-04-06,2018-04-20,258.8,241.85,772.0,-13085.400000000023,-0.06549459041731073
AUBANK,2018-04-18,2018-04-24,328.98,347.25,401.0,7326.2699999999895,0.05553529089914275
AXISBANK,2018-04-23,2018-04-27,506.85,540.0,357.0,11834.549999999988,0.06540396567031662
BANKBARODA,2018-04-30,2018-05-02,148.7,144.7,1264.0,-5056.0,-0.026899798251513115
AXISBANK,2018-05-02,2018-05-03,524.85,533.1,349.0,2879.25,0.015718776793369534
IDFCFIRSTB,2018-03-08,2018-05-03,49.4,46.75,4048.0,-10727.199999999983,-0.05364372469635625
ICICIBANK,2018-04-05,2018-05-07,278.7,292.9,706.0,10025.200000000012,0.05095084320057405
FEDERALBNK,2018-05-04,2018-05-07,100.6,101.35,1988.0,1491.0,0.0074552683896620285
FEDERALBNK,2018-05-09,2018-05-10,100.9,89.5,1823.0,-20782.20000000001,-0.11298315163528251
AUBANK,2018-05-08,2018-05-14,327.25,345.0,611.0,10845.25,0.054239877769289534
PNB,2018-03-23,2018-05-15,92.95,83.85,2151.0,-19574.100000000035,-0.09790209790209799
ICICIBANK,2018-05-08,2018-05-16,308.5,296.95,648.0,-7484.399999999994,-0.03743922204213942
FEDERALBNK,2018-05-14,2018-05-16,89.55,83.6,2233.0,-13286.350000000006,-0.06644332774986045
AXISBANK,2018-05-15,2018-05-16,549.1,548.95,343.0,-51.45000000001164,-0.0002731742851939123
AXISBANK,2018-05-21,2018-05-22,528.0,522.8,322.0,-1674.4000000000233,-0.009848484848484934
SBIN,2018-04-24,2018-05-23,240.7,263.45,597.0,13581.75,0.09451599501454093
ICICIBANK,2018-05-18,2018-05-25,287.8,296.25,694.0,5864.299999999988,0.029360667129951314
SBIN,2018-05-24,2018-05-25,268.8,266.85,490.0,-955.4999999999854,-0.0072544642857142435
INDUSINDBK,2018-05-23,2018-05-25,1852.55,1914.0,107.0,6575.149999999994,0.03317049472348927
AXISBANK,2018-05-28,2018-05-29,547.0,547.0,256.0,0.0,0.0
SBIN,2018-05-31,2018-06-01,270.0,267.0,520.0,-1560.0,-0.011111111111111112
