date,open,high,low,close,volume,title,description,title_sentiment,desc_sentiment,daily_change_pct,market_sentiment,next_day_change_pct,next_day_sentiment
2017-12-21 13:03:03.196,651.9,667.4,645.55,658.6,2150557.0,Voltas share price geared for cooler times,"Strong AC segment prospects, rising margins in projects business to aid earnings",neutral,positive,1.0277649946310854,positive,-0.7284315957204747,neutral
2017-12-26 13:02:23.571,654.0,672.7,650.75,665.85,1132230.0,"Buy Bajaj Finance, Voltas and V-Guard Industries, says Prabhudas Lilladher","Few trading ideas by Vaishali Parekh, Research Analyst - Technical Research at Prabhudas Lilladher",neutral,neutral,1.8119266055045904,positive,-2.081778838979264,negative
2017-12-27 13:02:04.666,670.1,675.3,652.0,656.15,2275960.0,"Buy Aurobindo Pharma, Voltas; JSPL may test Rs 240-250: Ashwani Gujral","Ashwani Gujral of ashwanigujral.com advises buying Aurobindo Pharma, Voltas and Sun Pharmaceutical Advanced Research Company.",neutral,neutral,-2.081778838979264,negative,-0.6069802731411229,neutral
2018-01-31 16:23:32.311,605.0,610.0,597.05,605.85,1134159.0,"After a bumper IPO, Amber Enterprises shares rise 44% on stock market debut","The company's key clients include Daikin, Hitachi, LG, Panasonic, Voltas and Whirlpool",positive,neutral,0.1404958677685988,neutral,-5.075000000000007,negative
2018-02-07 18:02:27.416,606.0,606.45,591.1,598.55,1509839.0,"Voltas, Venkys up 5-12% on robust Q3 numbers",Venkys' Q3 net profit was up 66.4 percent at Rs 69.4 crore versus Rs 41.7 crore. Revenue grew 12.7 percent at Rs 695.9 crore versus Rs 617.4 crore.,positive,positive,-1.2293729372937368,negative,3.119584055459272,positive
2018-02-15 13:02:54.479,588.6,592.8,576.05,584.45,1356882.0,Accumulate Voltas; target of Rs 702: Prabhudas Lilladher,"Prabhudas Lilladher recommended accumulate rating on Voltas with a target price of Rs 702 in its research report dated February 12, 2018.",neutral,positive,-0.7050628610261599,neutral,-2.4533106960950843,negative
2018-02-28 13:02:15.751,615.0,628.3,612.8,617.05,3769290.0,Voltas to benefit from early onset of summer; AC business to drive growth,"According to analysts, the early onset of summer might help AC manufacturers in hiking prices, which will support margins and drive their top line",positive,positive,0.3333333333333259,neutral,1.9027484143763287,positive
2018-03-05 13:02:39.430,632.0,638.8,618.5,620.25,2655829.0,"AC makers Voltas, LG expanding production by up to 20% to meet demand this summer","The white goods industry, which has been battling poor sales for over six months, expects air-conditioner sales to grow almost 20% this summer based on early sales trend and forecast.",positive,positive,-1.8591772151898731,negative,1.6129032258064515,positive
2018-03-09 18:00:51.203,638.0,640.0,626.05,630.5,1176869.0,Accumulate Voltas; target of Rs 702: Prabhudas Lilladher,"Prabhudas Lilladher is bullish on Voltas has recommended accumulate rating on the stock with a target price of Rs 702 in its research report dated February 26, 2018.",neutral,positive,-1.1755485893416928,negative,1.388012618296523,positive
2018-03-12 13:02:08.418,643.5,649.5,637.3,638.95,1695192.0,"AC stocks: Voltas, Blue Star to see growth momentum, Havells is a key pick","The foreign brokerage expects aggregate primary volumes to grow at an average robust rate of 15 per cent in the next two quarters, with growth skewed heavily towards the June quarter of FY19",positive,positive,-0.7070707070707,neutral,0.2895148669796592,neutral
2018-03-26 13:02:14.863,618.9,625.0,618.0,622.85,816852.0,AC makers expect high double digit jump in sales this year,"Air conditioner makers, including Voltas, Daikin and Panasonic, are expecting a high double-digit growth in sales this year on account of reports of rise in average temperature this summers, increasin",positive,positive,0.6382291161738642,neutral,-0.0322476620445091,neutral
2018-05-14 10:01:34.554,614.5,616.0,594.35,595.25,1192275.0,Voltas sues Haier India for ‘disparaging’ its ad,"The lawsuit, filed in the Delhi High Court, also names Haiers advertisement agency, Mumbaibased ZeroZero Creative Solutions and its partner Kumar Subramaniam as defendants.",neutral,neutral,-3.132628152969894,negative,0.8403361344537815,neutral
2018-05-18 13:00:44.725,550.6,566.85,531.1,552.75,18251278.0,Voltas tumbles to near 7-month low on poor Q4 results,The Tata Group firm reported 16.65 per cent annual rise in net profit at Rs 177.21 crore for the March quarter.,negative,positive,0.3904831093352665,neutral,-1.4201718679330662,negative
2018-05-18 23:02:08.905,550.6,566.85,531.1,552.75,18251278.0,"Bajaj Finance, RCom, Voltas most active stocks in value terms","Bajaj Finance, Tech Mahindra, Bajaj Finserv were the top gainers in the Nifty pack of stocks.",neutral,positive,0.3904831093352665,neutral,-1.4201718679330662,negative
2018-05-23 10:00:49.761,550.5,552.5,543.6,544.0,1116193.0,"Accumulate  Voltas, target Rs  600:   Nirmal Bang Institutional Equities",Accumulate  Voltas Ltd.  at a price target of Rs  600.,neutral,positive,-1.1807447774750226,negative,-2.5134814002376387,negative
2018-05-30 10:01:04.263,538.0,552.0,535.2,549.15,1126089.0,"Increasing crude oil prices to make ACs, fridge & microwave costlier from June","Godrej will raise prices by 2-3%, while Indias largest air-conditioner maker Voltas has just increased prices by around 3%.",neutral,positive,2.0724907063196985,positive,-1.2550018188432115,negative
2018-05-30 13:00:22.950,549.8,550.95,537.35,542.9,1346442.0,"Increasing crude oil prices to make ACs, fridge & microwave costlier from June","Godrej will raise prices by 2-3%, while Indias largest air-conditioner maker Voltas has just increased prices by around 3%.",neutral,positive,-1.2550018188432115,negative,-1.0565338276181735,negative
2018-06-18 10:00:58.459,518.75,524.4,512.7,519.05,861091.0,"Neutral  Voltas, target Rs  570:   Motilal Oswal Securities",Neutral  Voltas Ltd.  at a price target of Rs  570.,neutral,positive,0.057831325301196,neutral,0.0,neutral
2018-06-21 18:02:22.568,516.0,521.4,507.65,516.2,1051388.0,Accumulate Voltas; target of Rs 624: Prabhudas Lilladher,"Prabhudas Lilladher is bullish on Voltas has recommended accumulate rating on the stock with a target price of Rs 624 in its research report dated June 20, 2018.",neutral,positive,0.0387596899224894,neutral,-0.2032913843175129,neutral
2018-06-24 00:18:42.292,516.5,521.2,509.4,515.45,1063822.0,"Voltas, Ardutch BV in joint venture for first production unit in Sanand","The manufacturing facility will be one of the first white goods appliances units in the state of Gujarat, says Voltas",neutral,neutral,-0.2032913843175129,neutral,2.597909952143766,positive
2018-06-25 18:01:04.884,511.95,532.75,493.05,525.25,4714302.0,"Tata Group lines up re-entry into white goods market with Rs 1,000-crore push","Noel Tata will oversee the second coming of the group into Indias Rs 35,000-crore white goods market in August under Voltas Beko brand.",neutral,neutral,2.597909952143766,positive,0.7918552036199181,neutral
2018-06-26 13:01:15.563,530.4,546.65,520.55,534.6,2978530.0,Voltas hits 1-year low as Tata group plans to sell stake,"Shares of Voltas Ltd hit near 1-year low as Tata Group plans to sell stake in the company. The stock plunged as much as 4.2 per cent to Rs 493, its lowest since July 21, 2017. The stock posted biggest",negative,negative,0.7918552036199181,neutral,-2.801278435796198,negative
2018-06-27 10:01:30.599,530.4,546.65,520.55,534.6,2978530.0,"Voltas, Bajaj Electronics told to refund cooler cost",Consumer forum notes service deficiency,positive,neutral,0.7918552036199181,neutral,-2.801278435796198,negative
2018-06-27 18:02:21.531,531.9,538.9,502.05,517.0,3322486.0,"Voltas, Bajaj Electronics told to refund cooler cost",Consumer forum notes service deficiency,positive,neutral,-2.801278435796198,negative,0.5888599285645244,neutral
2018-07-03 10:00:42.191,514.0,528.5,511.0,525.35,1293537.0,"Voltas stock: Sentiment weak on concerns over volumes, margins","Though analysts say May has been better and June has seen some improvement, there are other pressure points",negative,positive,2.208171206225685,positive,0.2868068833652007,neutral
2018-07-10 13:01:56.615,532.9,541.85,530.8,539.0,1023294.0,"HDFC Sec sees IT as a winning horse going forward, bullish on Voltas and Symphony","HDFC Sec sees IT as a winning horse going forward, bullish on Voltas and Symphony",positive,positive,1.1446800525426952,positive,0.1470588235294034,neutral
2018-07-19 18:02:14.492,536.45,557.9,530.15,546.0,1050881.0,Voltas Q1 PAT seen up 10.2% YoY to Rs. 200 cr: HDFC,"Net Sales are expected to increase by 2.2 percent Y-o-Y (down 3 percent Q-o-Q) to Rs. 1,990 crore, according to HDFC.",positive,positive,1.7802218286885922,positive,1.743362831858411,positive
