date,open,high,low,close,volume,title,description,title_sentiment,desc_sentiment,daily_change_pct,market_sentiment,next_day_change_pct,next_day_sentiment
2018-01-02 13:04:38.156,1741.1,1780.0,1740.1,1780.0,194512.0,Insurers can now sell motor third-party cover online,"You can now buy the mandatory Motor Third Party (TP) liability policy online, acc",neutral,neutral,2.2342197461375046,positive,0.8174386920980902,neutral
2018-01-03 13:02:27.619,1779.95,1807.2,1770.0,1794.5,277773.0,Volkswagen India crosses 1.5 lakh units in vehicle production,"The Indian arm of the German auto major Volkswagen has crossed 1.50 lakh vehicles production in a year at its Pune facility, rolling out 1,50,150 units of cars in 2017 driven by sedan Vento, which acc",neutral,positive,0.8174386920980902,neutral,0.7661984342901661,neutral
2018-01-09 18:00:29.919,1812.05,1823.0,1801.85,1811.6,175344.0,"ACC, Ambuja Cements, UltraTech up 1% on cement prices hike",UltraTech also raises prices by 12 percent and Sanghi Industries raised cement prices by up to 20 percent in Mumbai.,positive,positive,-0.0248337518280425,neutral,-1.252054794520543,negative
2018-01-24 13:18:42.465,1739.9,1753.4,1720.1,1733.8,603916.0,"Petcoke ban will only increase our costs, won't derail us: ACC Cement","The ban on use of petroleum coke (in select states) would not derail operations of ACC Cement, a top company official said here today.""Pet coke has come across as a good fuel. The sulphur content in the fuel is neutralised with limestone by cement",negative,neutral,-0.350594861773673,neutral,0.2074748580814286,neutral
2018-02-06 13:00:25.625,1627.0,1644.8,1576.0,1576.0,285202.0,India’s gold demand went up by 9% to 727 tonnes in 2017,"India’s gold demand grew by 9.1 per cent to 727 tonnes in 2017 due to low prices coinciding with Dhanteras, a positive economic backdrop and improved consumer sentiment, especially in rural areas, acc",positive,positive,-3.1346035648432697,negative,6.173538384124295,positive
2018-02-08 18:01:10.599,1652.0,1684.4,1655.0,1665.95,474635.0,"Cement stocks rally up to 8% after strong earnings from ACC, Heidelberg","ACC, Ambuja Cements, Heidelberg Cement, Andhra Cement, India Cements and Prism Cement gained 5-8 percent.",positive,positive,0.8444309927360801,neutral,-1.8474374255065555,negative
2018-02-08 18:01:13.391,1652.0,1684.4,1655.0,1665.95,474635.0,ACC Q4 profit rises 126% to Rs206 crore,"ACC  profit rose 126% to Rs206 crore in the quarter ended 31 December, from Rs90.87 crore a year earlier",positive,positive,0.8444309927360801,neutral,-1.8474374255065555,negative
2018-02-09 13:00:39.738,1652.0,1684.4,1655.0,1665.95,474635.0,ACC net doubles to ₹206 crore on better realisation,"ACC reported that its net profit more than doubled to ₹206 crore (₹91 crore) on the back of better realisation and higher production.Net sales were up 30 per cent to ₹3,417 crore (₹2,625 crore). The c",positive,positive,0.8444309927360801,neutral,-1.8474374255065555,negative
2018-02-20 13:02:04.898,1656.55,1661.8,1639.0,1639.5,321029.0,IFMR Capital is now Northern Arc Capital,"IFMR Capital will henceforth be known as Northern Arc Capital. The new brand signifies the company’s renewed commitment to its mission of providing access to finance for the under-banked in India, acc",neutral,positive,-1.0292475325224082,negative,-0.5963302752293578,neutral
2018-02-22 13:00:41.512,1630.0,1658.1,1627.7,1651.2,300967.0,"Rupee dips to 3-month low of 65.06 on dollar demand, FII outflows",The rupee weakened by 30 paise to trade at a three-month low of 65.06 against the US dollar in early trade due to increased demand for the greenback from importers amid heavy foreign fund outflows.Acc,negative,negative,1.3006134969325185,positive,0.0873599228822777,neutral
