date,open,high,low,close,volume,title,description,title_sentiment,desc_sentiment,daily_change_pct,market_sentiment,next_day_change_pct,next_day_sentiment
2017-12-25 13:01:13.809,82.95,83.55,82.25,82.5,5715664.0,Stock pick of the week: Why analysts are betting on NALCO,"Strong jump in revenue and net profit, an overall turn around in the metals sector, low cost of production, among other things, have made Nalco anlaysts top bet.",neutral,positive,-0.5424954792043434,neutral,-1.6887816646562188,negative
2017-12-26 13:01:30.737,82.9,84.4,81.0,81.5,8683244.0,"Vedanta, Nalco could change the way aluminium is used",The companies are building industrial parks in Odisha for manufacturers to receive the metal directly from smelters,neutral,neutral,-1.6887816646562188,negative,4.663840096910973,positive
2018-01-03 13:02:36.528,86.5,88.6,86.15,88.05,9483414.0,Average aluminium prices to move up by $150 in 2018-19: Nalco CMD,"Aluminium prices have been on an upswing since 2015-16 when prices stood at $1,592 per tonne",positive,neutral,1.7919075144508638,positive,-2.8396436525612443,negative
2018-01-04 13:03:03.612,89.8,89.8,86.9,87.25,7887578.0,"NALCO lines up 3 projects, invests Rs 250 bn","The aluminium major will dedicate three major projects readied at a total cost of about Rs 6.6 bn, to the nation, during its upcoming foundation day",neutral,neutral,-2.8396436525612443,negative,-1.4269406392694064,negative
2018-01-04 18:02:34.653,89.8,89.8,86.9,87.25,7887578.0,Nalco plans caustic soda plant at Paradip to counter soaring costs,"Visibly worried over soaring costs of inputs, National Aluminium Company (Nalco) is contemplating a second caustic soda plant within the planned PCPIR (petroleum, chemicals & petrochemicals investment region) hub at Paradip.Nalco already has a joint",positive,neutral,-2.8396436525612443,negative,-1.4269406392694064,negative
2018-01-08 13:00:26.909,87.1,87.35,84.35,84.85,7215840.0,"4 years hence, Nalco will be over one-million-tonne aluminium player: TK Chand","“Post February, there is a likelihood that in China, the demand pick-up may take place.”",neutral,positive,-2.583237657864524,negative,-0.8844339622641509,neutral
2018-01-09 13:03:59.582,84.8,85.9,83.35,84.05,5634937.0,"Nalco eyes Rs31,000 crore turnover by 2032","The long-term strategy foresees Nalco to reach a turnover of Rs31,248 crore and a PAT of Rs3,010 crore by 2032",neutral,positive,-0.8844339622641509,neutral,0.77243018419488,neutral
2018-01-11 13:03:33.903,84.65,85.6,83.0,84.2,3125821.0,"Nalco's alumina exports to halve in 3-4 years, to impact profit margins","Alumina exports by National Aluminium Company (Nalco) are set to halve over the next three to four years as the company looks at higher conversion to aluminium and value added products.Each year, Nalco exports around one million tonne of surplus",negative,negative,-0.5316007088009483,neutral,1.7647058823529411,positive
2018-01-17 13:02:59.298,80.6,80.95,74.8,75.0,14353561.0,Nalco seeks approval for Pottangi bauxite mining lease in Koraput,The Pottangi mines with 75 million tonnes bauxite reserve would feed Nalco's new one-million-tonne refinery planned at Damanjodi,positive,neutral,-6.947890818858554,negative,1.3175230566534917,positive
2018-01-21 13:02:22.234,77.45,78.25,76.3,77.1,6126179.0,Italian delegation shows interest to invest in Nalco's Angul aluminium park,Italian Consul General in India stressed on an improvement of bilateral relations between India and Italy,neutral,positive,-0.4519044544867766,neutral,1.41935483870967,positive
2018-01-25 13:00:47.145,76.05,77.9,76.1,77.3,10085688.0,"Mounting input costs rattle aluminium producers Vedanta, Hindalco, Nalco",A sharp increase in input costs has eroded gains from buoyant prices on LME,neutral,negative,1.6436554898093358,positive,-3.5392535392535387,negative
2018-01-29 18:01:39.606,75.2,76.5,74.65,75.45,4530040.0,Budget 2018: Non-ferrous metals sector wants govt to reduce import duty on raw materials,"​​Key players in the domestic aluminium, copper and zinc sectors include the likes of Hindalco, Vedanta Aluminium, Hindustan Copper (HCL), Nalco & Balco.",neutral,neutral,0.3324468085106383,neutral,-0.9210526315789512,negative
2018-03-09 18:03:06.680,64.1,64.35,62.15,62.5,4992682.0,"HOCL gains 5%, to consider sale of Rasayani land to BPCL","The company's board meeting will he held on March 16, to consider sale of 242 acres of company's land to BPCL and transfer of Kharghar to NALCO.",positive,neutral,-2.496099843993751,negative,1.5067406819984186,positive
2018-03-13 13:00:10.590,64.0,64.5,63.35,64.15,2236090.0,Nalco declares interim dividend of Rs908 crore,"Nalco has declared an interim dividend of 94% i.e. Rs4.70 per share of Rs5 each, amounting to Rs908.48 crore for the financial year 2017-18",neutral,neutral,0.2343750000000088,neutral,2.812499999999996,positive
2018-03-19 18:00:32.685,66.6,67.4,65.25,65.9,5194684.0,"Nalco, Canada's Almex to forge JV for Rs 25 bn auto-grade aluminium unit","The project, spread across 50 acres, will come up at the downstream aluminium park at Angul (Odisha) close to Nalco's aluminium smelting unit",neutral,positive,-1.051051051051034,negative,-2.706766917293229,negative
2018-03-26 18:02:37.359,67.95,68.7,66.65,67.75,6995871.0,"Nalco eyes bauxite assets in Guinea, holder of a third of global reserves","Company says if it gets mining rights, it may even set up an alumina refining unit there",neutral,neutral,-0.2943340691685104,neutral,-0.7485029940119761,neutral
2018-04-20 13:00:23.352,85.0,86.65,81.9,86.55,38356611.0,"Metal stocks jump, OMCs trip; Hindalco and Nalco stocks jump 9% each",Shares of metal companies buoyed on the back of the global commodity rally,positive,positive,1.8235294117647027,positive,-1.967592592592596,negative
