date,open,high,low,close,volume,title,description,title_sentiment,desc_sentiment,daily_change_pct,market_sentiment,next_day_change_pct,next_day_sentiment
2018-01-25 13:00:41.116,59.43,59.83,58.47,59.38,45581562.0,Bharat Electronics gains on share buyback plan,"The stock was up 2% at Rs 178 on BSE after the state-owned company said that its board will consider the proposal for buyback of shares of the company on January 30, 2018",positive,positive,-0.0841325929665104,neutral,-1.3949579831932746,negative
2018-02-02 18:02:49.942,53.82,53.67,50.07,50.62,39633957.0,88% of orders are from defence; will focus on defence going ahead: BEL,"In an interview to CNBC-TV18, MV Gowtama, CMD of Bharat Electronics (BEL) spoke about the results and his outlook for the company.",neutral,neutral,-5.945745076179864,negative,0.5600000000000023,neutral
2018-02-07 13:01:40.936,52.92,52.78,51.52,52.33,20964837.0,"BEL, 2 others to turn ex-date for buyback","On Thursday, three stocks - Bharat Electronics, Gandhi Special Tubes and Savita Oil Technologies - will turn ex-date for proposed buybacks. BEL plans to buy back 2.039 crore shares at ₹182.50 a share;",neutral,neutral,-1.114890400604693,negative,1.96078431372549,positive
2018-03-06 13:02:47.568,50.5,50.42,49.05,49.47,7908759.0,JPMorgan Initiates Coverage On Bharat Electronics With “Outperform” Rating,"The weakness in shares of Bharat Electronics is a buying opportunity, says brokerage house JPMorgan.",neutral,positive,-2.039603960396042,negative,-2.327431867913272,negative
2018-04-02 18:01:59.754,48.28,49.12,47.92,48.98,9818985.0,"BEL turnover tops Rs 10,000 cr","Defence public sector Bharat Electronics Ltd (BEL) has achieved a landmark turnover of more than Rs 10,000 crore (provisional and unaudited) during financial year (FY) 2017-18, sustaining double-digit",neutral,positive,1.4498757249378535,positive,-2.6476578411405383,negative
2018-04-04 13:00:24.839,48.33,48.73,47.88,48.47,10428738.0,Defence PSUs: where big is not beautiful,"Provisional revenues released by these companies imply that Bharat Electronics closed the previous fiscal year with a revenue growth of 13.3%, way more than the 2.2% rise reported by Hindustan Aeronautics",neutral,positive,0.2896751500103467,neutral,-0.1447776628748713,neutral
2018-04-11 13:01:57.116,48.83,49.72,48.63,49.03,13731384.0,Defence major Thales targets threefold rise in revenue from India,"The company, which has joint ventures (JV) with Bharat Electronics (BEL), Reliance, and Larsen & Toubro, among others, said it would be using India to export some products",positive,neutral,0.4095842719639624,neutral,-3.05935141749949,negative
2018-04-12 13:01:36.191,49.03,49.23,47.37,47.53,14140638.0,L&T signs MoU with Bharat Electronics for defence products and systems,The MoU between L&T and Bharat Electronics seeks to leverage the capabilities of both the firms for meeting the growing requirements of the Indian armed,neutral,positive,-3.05935141749949,negative,-2.6624737945492725,negative
2018-04-13 18:02:57.249,49.03,49.23,47.37,47.53,14140638.0,Bharat Electronics to invest Rs 25 billion over the next three years,The increase in investment is coming on the backdrop of company's plans to increase its revenue from domestic and export markets,neutral,positive,-3.05935141749949,negative,-2.6624737945492725,negative
2018-04-17 18:01:11.111,46.63,46.83,46.1,46.23,13689783.0,Bharat Electronics Q4 PAT may dip 2.7% YoY to Rs. 770.8 cr: Edelweiss,"Net Sales are expected to increase by 15.4 percent Y-o-Y (up 83.1 percent Q-o-Q) to Rs. 4,601.5 crore, according to Edelweiss.",neutral,positive,-0.8578168561012345,neutral,-1.1521739130434807,negative
