date,open,high,low,close,volume,title,description,title_sentiment,desc_sentiment,daily_change_pct,market_sentiment,next_day_change_pct,next_day_sentiment
2017-12-18 13:00:25.668,169.59,169.0,167.2,167.23,15817.0,Stock pick of the week: Why analysts are bullish on Gujarat Gas Ltd,"Likely improvement in margins, expected rise in demand, expansion to more districts, among other things has made Gujarat Gas analysts pick of the week.",positive,positive,-1.3915914853470217,negative,-1.4218009478673015,negative
2018-01-12 13:02:29.516,174.01,186.8,174.01,181.6,41642.0,"Buy Tata Global Beverage, BHEL, Gujarat Gas: Ashwani Gujral","Ashwani Gujral of ashwanigujral.com is of the view that one may buy Tata Global Beverage, BHEL and Gujarat Gas.",neutral,neutral,4.361818286305387,positive,-2.69815418023887,negative
2018-02-05 13:02:05.032,158.8,169.8,158.8,167.2,4325.0,"Inox Wind, PI Industries, Gujarat Gas down 3-10% on poor Q3 numbers","PI Industries' Q3FY18 net profit was down 14 percent at Rs 80 crore, while revenue was up 7 percent at Rs 537 crore.",negative,negative,5.28967254408059,positive,-0.1456876456876457,neutral
2018-03-20 13:00:17.819,167.03,168.49,164.22,164.77,4147.0,"Strong gains in store for Gujarat Gas, IGL on quantum shift cleaner fuels","Expanding network, opportunities in newer markets are other key earnings drivers; GAIL to benefit on spike in transmission volumes",positive,positive,-1.353050350236479,negative,0.2891217925551076,neutral
2018-03-20 13:02:29.979,167.03,168.49,164.22,164.77,4147.0,"Gujarat State Petronet to buy 28.4% stake in Gujarat Gas, funding via debt","Gujarat State Petronet Ltd, the Natural gas transmission company is slated to buy 28.4% stake in Gujarat Gas from Gujarat State Petroleum Corporation.",neutral,neutral,-1.353050350236479,negative,0.2891217925551076,neutral
2018-03-20 18:01:39.014,167.03,168.49,164.22,164.77,4147.0,GSPC hits 8-month low; gets approval to buy stake in Gujarat Gas,"Shares of Gujarat State Petronet Ltd fell as much as 7.7 per cent to Rs 173.65, its lowest since July 21. The company’s board of directors has approved the acquisition of 28.4 per cent stake in Gujara",positive,negative,-1.353050350236479,negative,0.2891217925551076,neutral
2018-03-21 13:01:32.029,166.02,168.3,165.4,166.5,4469.0,GSPC to sell 28.4% stake in Gujarat Gas to subsidiary GSPL,"The stake sale in Gujarat Gas to GSPL is expected to reduce GSPC’s debt by more than Rs3,250 crore",neutral,positive,0.2891217925551076,neutral,1.2269938650306749,positive
2018-05-10 23:02:05.761,168.4,170.41,166.32,166.33,1878.0,"Canara, 4 other banks’ results on Friday","Nearly 60 companies, including Aarti Ind, AB Fashion, Allahabad Bank, BSL, Canara Bank, Dena Bank, Gillette, Graphite, Glaxo Consumer, Gujarat Gas, Havells India, Kesoram, Khadim, Lakshmi Finance, Neu",neutral,neutral,-1.229216152018998,negative,5.207100591715983,positive
2018-05-14 13:01:25.454,177.99,179.18,174.01,174.99,8592.0,Gujarat Gas climbs over 4% post Q4 numbers,The company posted 99 per cent year-on-year rise in net profit at Rs 65.95 crore for the quarter to March.,positive,positive,-1.6854879487611665,negative,3.0232558139534818,positive
2018-07-06 10:01:12.038,148.2,149.95,147.4,149.02,2965.0,Gujarat Gas looking to buy GAIL Gas’s stake in VGL for ₹200-250 crore,"Gujarat Gas Ltd (GGL), India’s largest city gas distribution (CGD) company, is looking to pick up the entire 50% stake of GAIL Gas in Vadodara Gas Ltd (VGL) for ₹200-250 crore",neutral,neutral,0.5533063427800416,neutral,-1.3902747289296902,negative
2018-07-06 10:01:46.680,148.2,149.95,147.4,149.02,2965.0,Gujarat Gas Exploring Stake Buy,Gujarat Gas Exploring Stake Buy,neutral,neutral,0.5533063427800416,neutral,-1.3902747289296902,negative
2018-07-10 18:02:16.899,154.44,157.0,152.85,155.2,2841.0,"Shares of RIL, GAIL & Gujarat Gas gain 2-4% as 9th round of City Gas Distribution Scheme gets underway","Bidding for the biggest city gas distribution licensing round, offering 86 permits for selling CNG and piped cooking gas in 174 districts in 22 states and union territories, closes this evening.",positive,neutral,0.4921004921004862,neutral,-0.730769230769222,neutral
2018-08-03 23:01:23.467,159.36,159.36,155.0,155.5,2828.0,"With 11 cities in bag, Adani emerges biggest winner of CNG selling licenses",Gujarat-based Torrent Gas Pvt Ltd bid for 31 cities while Gujarat Gas Ltd put in offers for 21 areas,positive,positive,-2.4221887550200885,negative,-1.2266392653008775,negative
2018-08-08 10:02:07.835,157.6,159.58,148.2,153.0,12226.0,"Volume outlook spells gains for gas utilities; Gujarat Gas, IGL stocks gain","While IGL is yet to report numbers, growth is expected to be led by expansion in the National Capital Region and its adjacent regions",positive,positive,-2.918781725888321,negative,0.6535947712418301,neutral
2018-08-12 18:01:09.872,152.59,154.4,152.01,154.1,4324.0,"Adani bags gas rights for 21 cities; BPCL, Torrent Gas other big winners",Gujarat-based Torrent Gas Pvt Ltd bid for 31 cities while Gujarat Gas Ltd put in offers for 21 areas,neutral,positive,0.9895799200471792,positive,1.7307817908692946,positive
2018-09-10 18:01:12.808,140.6,143.0,139.0,140.0,2612.0,"Manappuram Finance, Century Plyboards, Gujarat Gas hit 52-week lows","Aptech, Deepak Fertilisers & Petrochemicals Corporation, LT Foods, Snowman Logistics, Speciality Restaurants, Symphony, and Vardhman Textiles among 34 stocks from Smallcap index hit 52-week lows.",positive,neutral,-0.4267425320056858,neutral,4.95313626532084,positive
2018-09-18 13:02:19.709,141.0,141.78,135.01,136.82,10712.0,Gujarat Gas rises 2% as co accepted authorisation for LNG distribution,"GGL has been granted 300 months of infrastructure exclusivity i.e. valid up to September 05, 2043 and 96 months of marketing exclusivity valid up to September 05, 2026 for the CGD network.",neutral,positive,-2.964539007092203,negative,3.597650513950078,positive
2018-09-28 23:00:35.115,131.0,131.0,125.0,126.0,10142.0,Court allows Gujarat Gas to lay CGD network in Ahmedabad,Adani Gas petition dismissed,neutral,negative,-3.816793893129771,negative,-3.823000547259793,negative
2018-11-26 18:02:21.217,126.81,127.19,124.72,125.4,21786.0,"Gujarat Gas, IGL rally 3% as Jefferies sees 28-31% upside","Jefferies has underperform rating on Mahanagar gas with a target price at Rs 730, implying a 15 percent downside.",positive,negative,-1.1118996924532738,negative,0.4811104976733176,neutral
2018-12-27 13:02:36.189,133.42,134.02,132.6,132.8,1901.0,Gujarat Gas gains 3% after Equirus raises price target on likely strong growth,"Equirus said strong operating profit & steady capex will bring down interest costs. ""We may see a 32 percent EPS CAGR & a 400 bps return on equity expansion over FY19-FY21.",positive,positive,-0.4646979463348645,neutral,-0.3566651805617611,neutral
2019-01-04 23:02:01.859,133.0,133.76,131.6,132.0,1898.0,Broker's call: Gujarat Gas (Add),"Equirus SecuritiesGujarat Gas (Add)CMP: ₹662.75Target: ₹774.Post our recent upgrade on Gujarat Gas to ‘Add’ from ‘Reduce’, margin tailwinds have grown stronger amid falling oil prices and rupee stabi",neutral,positive,-0.7518796992481203,neutral,-0.483347179216061,neutral
2019-01-15 13:01:06.283,144.95,149.2,142.0,142.9,521335.0,Gujarat Gas turns ex-date for stock split; surges 17%,Gujarat Gas rallied 17% at Rs 157 on back of heavy volumes as the stock turned ex-stock split in the ratio of 1:5 with effect from Tuesday.,positive,positive,-1.4142807864780842,negative,-1.5019210618232663,negative
2019-02-08 10:00:59.629,130.0,133.0,120.25,124.15,1975148.0,"GIC, Tata Steel, Sun TV, M&M, BPCL results today","Allcargo, Balkrishna Ind, BPCL, Cochin Shipyard, Dilip Buildcon, Dr Lal Path, Engineers India, GIC, Greenply, Gujarat Gas, HFCL, Inox Wind, JB Chem, KRBL, M&amp;amp;M, MFL, Max Ventures, NALCO, NHPC,",neutral,neutral,-4.499999999999996,negative,-1.1933174224343674,negative
2019-02-15 18:00:29.720,121.05,122.15,118.8,119.0,163091.0,Accumulate Gujarat Gas; target of Rs 141: Dolat Capital,"Dolat Capital recommended accumulate rating on Gujarat Gas with a target price of Rs 141 in its research report dated February 08, 2019.",neutral,positive,-1.6935150764147022,negative,-2.7317880794701965,negative
2019-02-20 23:00:26.912,119.75,120.0,117.0,117.85,125265.0,Senior level exits in Gujarat Gas as pvt players stoke competition,GSPC arm sees poaching of its employees by start-ups offering fatter pay checks,neutral,neutral,-1.5866388308977082,negative,-0.4222972972972972,neutral
2019-02-25 10:01:58.828,117.7,121.8,117.7,120.6,160952.0,Stock pick of the week: Gujarat Gas is trading at reasonable valuations,"Analysts are bullish on Gujarat Gas, asking long-term investors to ignore short-term earnings and price volatilities.",positive,positive,2.4638912489379705,positive,-2.876198416006672,negative
