stock,entry_date,exit_date,profit_pct
DEEPAKNTR,2020-01-23 00:00:00,2020-01-30 00:00:00,-2.138771449888093
DEEPAKNTR,2020-02-12 00:00:00,2020-02-24 00:00:00,9.11214953271028
DEEPAKNTR,2020-02-25 00:00:00,2020-02-28 00:00:00,-8.722772277227724
DEEPAKNTR,2020-04-09 00:00:00,2020-04-15 00:00:00,-4.584221748400854
DEEPAKNTR,2020-04-29 00:00:00,2020-04-30 00:00:00,-1.1787819253438114
DEEPAKNTR,2020-05-07 00:00:00,2020-05-08 00:00:00,-4.043952085022054
DEEPAKNTR,2020-07-06 00:00:00,2020-07-16 00:00:00,0.6776379477250726
DEEPAKNTR,2020-07-24 00:00:00,2020-08-04 00:00:00,5.714045980869285
DEEPAKNTR,2020-09-14 00:00:00,2020-09-18 00:00:00,2.8007518796992508
DEEPAKNTR,2020-11-12 00:00:00,2020-11-17 00:00:00,-2.4662859919815414
DEEPAKNTR,2020-11-27 00:00:00,2020-12-02 00:00:00,-2.948473833015978
DEEPAKNTR,2020-12-16 00:00:00,2020-12-21 00:00:00,-4.390109890109895
DEEPAKNTR,2021-02-03 00:00:00,2021-02-05 00:00:00,-4.7033898305084785
DEEPAKNTR,2021-02-10 00:00:00,2021-02-22 00:00:00,16.898792943361187
DEEPAKNTR,2021-03-01 00:00:00,2021-03-05 00:00:00,0.9594002160238838
DEEPAKNTR,2021-03-30 00:00:00,2021-04-09 00:00:00,3.4440344403444034
DEEPAKNTR,2021-04-27 00:00:00,2021-05-06 00:00:00,5.496651785714286
DEEPAKNTR,2021-07-30 00:00:00,2021-08-04 00:00:00,1.3720485003190945
DEEPAKNTR,2021-08-30 00:00:00,2021-09-17 00:00:00,6.373626373626373
DEEPAKNTR,2021-10-04 00:00:00,2021-10-11 00:00:00,9.713521772345308
DEEPAKNTR,2021-12-28 00:00:00,2022-01-11 00:00:00,5.276073619631902
DEEPAKNTR,2022-01-12 00:00:00,2022-01-18 00:00:00,-1.139384732244588
DEEPAKNTR,2022-04-01 00:00:00,2022-04-11 00:00:00,-0.43478260869565216
DEEPAKNTR,2022-07-21 00:00:00,2022-07-22 00:00:00,-3.563829787234043
DEEPAKNTR,2022-09-12 00:00:00,2022-09-16 00:00:00,-3.0631868131868174
DEEPAKNTR,2022-10-31 00:00:00,2022-11-04 00:00:00,0.1254298133690723
DEEPAKNTR,2022-12-02 00:00:00,2022-12-08 00:00:00,1.4456359440749411
DEEPAKNTR,2023-03-01 00:00:00,2023-03-03 00:00:00,-1.4694759589411153
DEEPAKNTR,2023-04-13 00:00:00,2023-04-19 00:00:00,-1.5492280570543298
DEEPAKNTR,2023-05-03 00:00:00,2023-05-05 00:00:00,-1.8954918032786885
DEEPAKNTR,2023-05-17 00:00:00,2023-05-19 00:00:00,-1.7250126839167934
DEEPAKNTR,2023-05-24 00:00:00,2023-05-29 00:00:00,-2.3520574634398423
DEEPAKNTR,2023-06-20 00:00:00,2023-06-23 00:00:00,-1.5618027666220438
DEEPAKNTR,2023-07-25 00:00:00,2023-07-27 00:00:00,-1.36492466809208
DEEPAKNTR,2023-08-01 00:00:00,2023-08-11 00:00:00,1.8137254901960786
DEEPAKNTR,2023-08-29 00:00:00,2023-09-12 00:00:00,3.125861276986687
DEEPAKNTR,2023-11-06 00:00:00,2023-11-09 00:00:00,-2.773886242645003
DEEPAKNTR,2023-11-23 00:00:00,2023-11-24 00:00:00,-0.6317934782608613
DEEPAKNTR,2023-12-26 00:00:00,2024-01-03 00:00:00,0.04045307443365696
ICICIBANK,2017-11-17 00:00:00,2017-11-20 00:00:00,-1.7714109673444236
ICICIBANK,2018-01-15 00:00:00,2018-01-29 00:00:00,8.483836697526177
ICICIBANK,2018-04-10 00:00:00,2018-04-20 00:00:00,-2.147558018704534
ICICIBANK,2018-08-06 00:00:00,2018-08-23 00:00:00,6.836248012718602
ICICIBANK,2018-10-29 00:00:00,2018-11-05 00:00:00,-0.7540190638782124
ICICIBANK,2019-04-16 00:00:00,2019-04-18 00:00:00,-1.1397058823529356
ICICIBANK,2019-05-20 00:00:00,2019-05-21 00:00:00,-1.8983466013472137
ICICIBANK,2019-09-20 00:00:00,2019-10-01 00:00:00,2.381525138320913
ICICIBANK,2019-10-22 00:00:00,2019-10-30 00:00:00,4.218334809565977
ICICIBANK,2019-11-26 00:00:00,2019-12-03 00:00:00,-0.244140625
ICICIBANK,2019-12-20 00:00:00,2019-12-26 00:00:00,-1.3367515107123362
ICICIBANK,2020-04-17 00:00:00,2020-04-21 00:00:00,-12.226957911560996
ICICIBANK,2020-08-11 00:00:00,2020-08-14 00:00:00,-1.527967257844481
ICICIBANK,2020-08-19 00:00:00,2020-08-20 00:00:00,-2.2124483539917246
ICICIBANK,2020-10-19 00:00:00,2020-10-22 00:00:00,-0.5411906193625977
ICICIBANK,2020-11-09 00:00:00,2020-11-14 00:00:00,4.59832005169071
ICICIBANK,2020-12-04 00:00:00,2020-12-10 00:00:00,0.5362462760675251
ICICIBANK,2020-12-31 00:00:00,2021-01-01 00:00:00,-1.1610486891385854
ICICIBANK,2021-01-06 00:00:00,2021-01-15 00:00:00,-0.5413837401357922
ICICIBANK,2021-02-01 00:00:00,2021-02-18 00:00:00,5.938398357289524
ICICIBANK,2021-04-26 00:00:00,2021-04-30 00:00:00,1.8685238661457448
ICICIBANK,2021-05-21 00:00:00,2021-05-28 00:00:00,0.4433727442439364
ICICIBANK,2021-05-31 00:00:00,2021-06-01 00:00:00,-1.773986562995395
ICICIBANK,2021-07-23 00:00:00,2021-08-02 00:00:00,0.9323664348083401
ICICIBANK,2021-08-04 00:00:00,2021-08-05 00:00:00,-1.4816375254546668
ICICIBANK,2021-08-30 00:00:00,2021-09-01 00:00:00,0.7433380084151409
ICICIBANK,2021-10-25 00:00:00,2021-10-28 00:00:00,-5.436835891381341
ICICIBANK,2022-01-12 00:00:00,2022-01-17 00:00:00,-0.3583141017854891
ICICIBANK,2022-05-26 00:00:00,2022-06-03 00:00:00,1.7413275061458617
ICICIBANK,2022-08-05 00:00:00,2022-08-19 00:00:00,3.6603570788797968
ICICIBANK,2022-08-30 00:00:00,2022-09-05 00:00:00,-0.8552779653387376
ICICIBANK,2022-09-08 00:00:00,2022-09-19 00:00:00,0.2667852378835012
ICICIBANK,2022-10-21 00:00:00,2022-10-25 00:00:00,1.5058254561442126
ICICIBANK,2022-11-29 00:00:00,2022-12-02 00:00:00,-1.812608994345503
ICICIBANK,2023-07-17 00:00:00,2023-07-24 00:00:00,2.052469135802474
VEDL,2017-07-25 00:00:00,2017-07-28 00:00:00,-0.45330915684496825
VEDL,2017-08-04 00:00:00,2017-08-11 00:00:00,-3.1380027739250886
VEDL,2017-10-16 00:00:00,2017-10-23 00:00:00,-1.731343283582093
VEDL,2018-01-04 00:00:00,2018-01-09 00:00:00,-0.776329280796846
VEDL,2018-04-11 00:00:00,2018-04-16 00:00:00,-2.221474251093915
VEDL,2018-04-19 00:00:00,2018-04-24 00:00:00,-3.7848284747946535
VEDL,2018-11-02 00:00:00,2018-11-06 00:00:00,-8.502202643171811
VEDL,2019-03-29 00:00:00,2019-04-03 00:00:00,0.4329004329004236
VEDL,2019-09-20 00:00:00,2019-09-25 00:00:00,-1.5180265654648992
VEDL,2019-09-26 00:00:00,2019-09-27 00:00:00,-5.9741819273491545
VEDL,2019-12-13 00:00:00,2019-12-16 00:00:00,-1.4720642355302702
VEDL,2019-12-17 00:00:00,2019-12-19 00:00:00,-2.038132807363573
VEDL,2020-04-30 00:00:00,2020-05-04 00:00:00,-9.842519685039369
VEDL,2020-06-03 00:00:00,2020-06-11 00:00:00,5.39291217257319
VEDL,2020-08-17 00:00:00,2020-08-26 00:00:00,0.39016777214202103
VEDL,2020-11-11 00:00:00,2020-11-25 00:00:00,11.874386653581936
VEDL,2020-11-26 00:00:00,2020-12-17 00:00:00,22.8956228956229
VEDL,2020-12-24 00:00:00,2020-12-31 00:00:00,-0.40247678018576205
VEDL,2021-02-09 00:00:00,2021-02-12 00:00:00,-0.6557377049180265
VEDL,2021-03-08 00:00:00,2021-03-12 00:00:00,-1.1796127309147588
VEDL,2021-04-06 00:00:00,2021-04-09 00:00:00,-0.8552490912978405
VEDL,2021-04-29 00:00:00,2021-05-14 00:00:00,6.8810037247598554
VEDL,2021-07-05 00:00:00,2021-07-08 00:00:00,-3.190319031903186
VEDL,2021-08-11 00:00:00,2021-08-17 00:00:00,-8.213900446910149
VEDL,2021-10-05 00:00:00,2021-10-06 00:00:00,-4.2127870477449205
VEDL,2021-10-12 00:00:00,2021-10-21 00:00:00,12.187299550994227
VEDL,2022-02-09 00:00:00,2022-02-14 00:00:00,-4.112496683470416
VEDL,2022-02-28 00:00:00,2022-03-04 00:00:00,-1.3910761154855673
VEDL,2022-04-04 00:00:00,2022-04-05 00:00:00,-0.60562878517991
VEDL,2022-04-06 00:00:00,2022-04-07 00:00:00,-1.9811103432388903
VEDL,2022-08-12 00:00:00,2022-08-19 00:00:00,-0.532724505327258
VEDL,2022-09-13 00:00:00,2022-09-19 00:00:00,1.3314141777618014
VEDL,2022-10-06 00:00:00,2022-10-11 00:00:00,-2.4957264957264997
VEDL,2022-12-05 00:00:00,2022-12-06 00:00:00,-1.2872841444270087
VEDL,2023-01-02 00:00:00,2023-01-04 00:00:00,-2.4992091110408206
VEDL,2023-07-14 00:00:00,2023-07-19 00:00:00,-0.6124234470691163
VEDL,2023-09-04 00:00:00,2023-09-07 00:00:00,-1.1971104231166174
VEDL,2023-11-03 00:00:00,2023-11-15 00:00:00,2.7993109388458226
VEDL,2023-12-06 00:00:00,2023-12-11 00:00:00,-1.2156237544838626
PVRINOX,2017-08-07 00:00:00,2017-08-09 00:00:00,-5.432960893854745
PVRINOX,2017-09-08 00:00:00,2017-09-13 00:00:00,-3.209336250911744
PVRINOX,2018-01-09 00:00:00,2018-01-11 00:00:00,-1.8028643639427127
PVRINOX,2018-01-23 00:00:00,2018-01-24 00:00:00,-4.724919093851133
PVRINOX,2018-04-09 00:00:00,2018-04-13 00:00:00,0.8730097684793582
PVRINOX,2018-04-23 00:00:00,2018-05-04 00:00:00,3.893740902474527
PVRINOX,2018-06-08 00:00:00,2018-06-15 00:00:00,0.063829787234049
PVRINOX,2018-08-07 00:00:00,2018-08-16 00:00:00,5.989519364611487
PVRINOX,2018-08-29 00:00:00,2018-09-04 00:00:00,-1.732745961820845
PVRINOX,2018-10-10 00:00:00,2018-10-19 00:00:00,-0.3843197540353574
PVRINOX,2019-01-09 00:00:00,2019-01-17 00:00:00,1.298781810855215
PVRINOX,2019-03-12 00:00:00,2019-03-15 00:00:00,-0.1834862385321101
PVRINOX,2019-03-18 00:00:00,2019-03-20 00:00:00,-3.7175707547169785
PVRINOX,2019-04-30 00:00:00,2019-05-07 00:00:00,0.5365715899463428
PVRINOX,2019-07-23 00:00:00,2019-07-26 00:00:00,-4.1892832289492
PVRINOX,2019-09-20 00:00:00,2019-09-30 00:00:00,7.4665113570180575
PVRINOX,2019-12-18 00:00:00,2019-12-24 00:00:00,-1.1217465236828417
PVRINOX,2019-12-27 00:00:00,2020-01-02 00:00:00,0.1594048884165781
PVRINOX,2020-02-19 00:00:00,2020-02-20 00:00:00,-2.260355029585799
PVRINOX,2020-06-01 00:00:00,2020-06-08 00:00:00,20.426686140524748
PVRINOX,2020-08-12 00:00:00,2020-08-21 00:00:00,9.698492462311554
PVRINOX,2020-08-28 00:00:00,2020-08-31 00:00:00,-7.942803465191531
PVRINOX,2020-10-01 00:00:00,2020-10-05 00:00:00,-2.8244274809160306
PVRINOX,2020-11-05 00:00:00,2020-11-19 00:00:00,5.010183299389002
PVRINOX,2020-12-08 00:00:00,2020-12-14 00:00:00,6.024531024531025
PVRINOX,2021-01-06 00:00:00,2021-01-14 00:00:00,-0.3479471120389701
PVRINOX,2021-05-21 00:00:00,2021-06-08 00:00:00,14.53049759229534
PVRINOX,2021-09-06 00:00:00,2021-09-17 00:00:00,0.762222786831694
PVRINOX,2021-09-21 00:00:00,2021-10-01 00:00:00,5.826144658261444
PVRINOX,2021-11-08 00:00:00,2021-11-10 00:00:00,-2.246072139853945
PVRINOX,2022-01-10 00:00:00,2022-01-20 00:00:00,9.121136817052253
PVRINOX,2022-02-09 00:00:00,2022-02-14 00:00:00,-3.1583737864077643
PVRINOX,2022-03-21 00:00:00,2022-03-28 00:00:00,7.786826689527075
PVRINOX,2022-07-27 00:00:00,2022-08-04 00:00:00,6.25677673730901
PVRINOX,2022-11-25 00:00:00,2022-11-29 00:00:00,-0.9959839357429671
PVRINOX,2023-07-07 00:00:00,2023-07-12 00:00:00,-1.2169680111265646
PVRINOX,2023-07-21 00:00:00,2023-08-07 00:00:00,6.4698450694859995
PVRINOX,2023-09-06 00:00:00,2023-09-11 00:00:00,-1.8032786885245904
PVRINOX,2023-10-12 00:00:00,2023-10-16 00:00:00,-1.342243869286971
PVRINOX,2023-11-21 00:00:00,2023-11-22 00:00:00,-1.7804154302670623
PVRINOX,2023-12-18 00:00:00,2023-12-20 00:00:00,-3.4319134848819264
BEL,2017-07-27 00:00:00,2017-08-04 00:00:00,1.3226527570789883
BEL,2017-08-24 00:00:00,2017-09-08 00:00:00,0.263296471827275
BEL,2017-09-12 00:00:00,2017-09-14 00:00:00,-3.6166666666666694
BEL,2017-10-12 00:00:00,2017-10-25 00:00:00,1.065151784129241
BEL,2017-10-31 00:00:00,2017-11-03 00:00:00,-0.5706831893037689
BEL,2017-11-23 00:00:00,2017-11-28 00:00:00,-0.5124099279423543
BEL,2017-12-22 00:00:00,2017-12-26 00:00:00,-0.8771929824561471
