stock,buy_date,sell_date,buy_price,sell_price,hold_days,profit_loss_pct
BAJAJFINSV,2019-02-06,2019-02-18,621.01,588.6,8,-5.218917569765377
PAGEIND,2019-02-13,2019-02-15,24370.05,21808.1,2,-10.512698989128051
COALINDIA,2019-02-13,2019-04-04,221.0,234.8,34,6.244343891402719
ITC,2019-02-13,2019-05-10,276.45,297.15,56,7.487791644058596
PFC,2019-02-14,2019-04-22,81.0,92.32,43,13.975308641975301
ABB,2019-02-14,2019-05-13,1260.05,1356.0,56,7.6147771913812985
INDUSINDBK,2019-02-14,2019-04-30,1518.15,1600.0,48,5.3914303593189015
ALKEM,2019-02-18,2019-02-21,1836.0,1797.0,3,-2.1241830065359477
BHARTIARTL,2019-02-19,2019-06-28,279.77,346.6,86,23.88747900060766
DELTACORP,2019-02-20,2019-04-23,229.8,245.6,40,6.8755439512619585
NTPC,2019-02-25,2019-05-08,116.5,130.75,46,12.231759656652361
HINDCOPPER,2019-02-25,2019-04-30,46.2,46.05,41,-0.324675324675337
TORNTPHARM,2019-02-25,2019-04-22,906.08,909.47,36,0.3741391488610262
INFY,2019-02-25,2019-03-13,755.0,709.0,11,-6.0927152317880795
BAJAJFINSV,2019-02-26,2019-07-08,645.9,758.19,87,17.385044124477485
INDHOTEL,2019-02-27,2019-05-10,136.8,146.45,46,7.054093567251445
ACC,2019-02-27,2019-05-09,1424.0,1588.7,45,11.56601123595506
ZYDUSLIFE,2019-02-27,2019-04-22,319.5,330.1,34,3.31768388106417
COLPAL,2019-02-27,2019-04-08,1260.0,1222.5,26,-2.976190476190476
MARUTI,2019-02-28,2019-03-25,6830.0,6515.0,15,-4.612005856515373
TITAN,2019-02-28,2019-07-09,1032.45,1099.0,86,6.445832727977137
CUB,2019-02-28,2019-05-15,184.0,196.2,48,6.630434782608689
AUBANK,2019-03-01,2019-07-18,285.05,334.25,92,17.260129801789155
HDFCLIFE,2019-03-01,2019-03-27,362.6,371.0,16,2.31660231660231
HDFCAMC,2019-03-01,2019-08-29,1410.0,2429.5,120,72.30496453900709
ICICIBANK,2019-03-05,2019-05-10,361.75,383.65,43,6.053904630269517
AXISBANK,2019-03-05,2019-05-10,733.85,732.55,43,-0.17714791851196676
COROMANDEL,2019-03-05,2019-04-10,461.0,428.0,25,-7.158351409978309
RELIANCE,2019-03-06,2019-05-13,1250.15,1218.35,43,-2.5436947566292187
BIOCON,2019-03-07,2019-05-02,305.6,277.5,35,-9.195026178010478
TATACHEM,2019-03-08,2019-04-26,575.65,579.6,32,0.686180839051515
BERGEPAINT,2019-03-11,2019-05-07,257.5,253.37,36,-1.6038834951456293
GODREJPROP,2019-03-12,2019-04-30,710.85,819.0,31,15.214180206794678
LUPIN,2019-03-13,2019-03-25,764.95,731.0,7,-4.438198575070271
MGL,2019-03-13,2019-04-22,928.0,993.8,25,7.090517241379306
MARICO,2019-03-13,2019-05-06,342.25,339.75,33,-0.7304601899196494
HCLTECH,2019-03-14,2019-03-18,503.0,508.48,2,1.0894632206759478
TCS,2019-03-15,2019-05-17,2036.0,2094.0,40,2.848722986247544
ALKEM,2019-03-15,2019-04-25,1730.0,1704.9,26,-1.4508670520231162
LALPATHLAB,2019-03-15,2019-04-11,1021.1,1020.0,18,-0.10772696112036262
KOTAKBANK,2019-03-15,2019-06-17,1328.0,1461.9,60,10.08283132530121
DABUR,2019-03-15,2019-03-25,426.45,420.0,5,-1.5124868097080522
NESTLEIND,2019-03-15,2019-05-08,1032.44,1029.5,33,-0.2847623106427545
UBL,2019-03-25,2019-05-08,1320.05,1352.55,28,2.4620279534866105
ABFRL,2019-03-27,2019-04-08,223.0,214.65,8,-3.744394618834078
LTTS,2019-03-28,2019-07-08,1541.0,1636.0,67,6.164828033744322
BAJAJ-AUTO,2019-03-28,2019-04-01,2954.0,2915.0,2,-1.3202437373053486
SYNGENE,2019-03-28,2019-07-11,298.0,310.2,70,4.09395973154362
HCLTECH,2019-03-28,2019-05-16,542.5,537.5,31,-0.9216589861751152
SUNPHARMA,2019-03-28,2019-04-22,475.2,453.5,15,-4.566498316498315
EXIDEIND,2019-03-28,2019-04-02,221.0,215.5,3,-2.48868778280543
HINDALCO,2019-03-28,2019-04-23,203.0,200.0,16,-1.477832512315271
TATACONSUM,2019-03-29,2019-05-07,204.2,200.4,23,-1.8609206660137039
GAIL,2019-03-29,2019-05-08,116.67,112.5,24,-3.574183594754437
MRF,2019-03-29,2019-04-23,57900.0,56466.1,15,-2.4765112262521614
BRITANNIA,2019-03-29,2019-04-02,3083.85,2996.0,2,-2.8487118374758795
M&M,2019-04-01,2019-05-03,661.9,645.0,20,-2.5532557788185493
ULTRACEMCO,2019-04-01,2019-06-14,4030.0,4489.15,49,11.39330024813895
TATACOMM,2019-04-02,2019-04-10,603.0,586.0,6,-2.8192371475953566
IEX,2019-04-02,2019-04-22,53.8,52.52,12,-2.379182156133818
SBILIFE,2019-04-03,2019-09-11,600.55,798.3,106,32.92814919656981
OFSS,2019-04-03,2019-05-02,3507.95,3431.0,17,-2.193588848187683
VOLTAS,2019-04-04,2019-05-08,606.0,575.0,20,-5.115511551155116
CUMMINSIND,2019-04-04,2019-04-08,718.7,710.1,2,-1.1966049812160877
CIPLA,2019-04-05,2019-06-17,532.1,545.2,46,2.4619432437511786
TATAPOWER,2019-04-08,2019-04-23,71.8,68.2,9,-5.013927576601664
NAUKRI,2019-04-08,2019-05-16,1856.35,1890.0,24,1.812696959086384
ASIANPAINT,2019-04-09,2019-05-09,1449.65,1350.0,18,-6.874073052116033
WIPRO,2019-04-09,2019-05-21,274.75,287.3,26,4.567788898999094
CUMMINSIND,2019-04-09,2019-05-07,741.65,702.0,16,-5.346187554776509
SHRIRAMFIN,2019-04-10,2019-04-22,1196.0,1165.05,6,-2.5877926421404718
MPHASIS,2019-04-10,2019-05-07,995.0,963.0,15,-3.2160804020100504
DRREDDY,2019-04-10,2019-05-17,2761.05,2724.75,23,-1.3147172271418548
MUTHOOTFIN,2019-04-11,2019-04-24,610.0,587.0,7,-3.7704918032786887
COALINDIA,2019-04-15,2019-05-09,250.8,242.5,14,-3.309409888357261
INFY,2019-04-15,2019-05-02,728.2,730.75,9,0.3501785223839542
ABBOTINDIA,2019-04-15,2019-05-09,7860.0,7295.0,14,-7.188295165394402
LALPATHLAB,2019-04-15,2019-05-09,1064.0,979.9,14,-7.904135338345866
ABFRL,2019-04-18,2019-04-23,220.55,213.0,2,-3.4232600317388395
JSWSTEEL,2019-04-18,2019-05-15,299.3,267.0,16,-10.791847644503846
BHARATFORG,2019-04-22,2019-04-26,480.4,475.8,4,-0.9575353871773452
M&MFIN,2019-04-23,2019-05-08,259.12,230.5,9,-11.045075640629825
SUNPHARMA,2019-04-23,2019-05-06,468.0,452.55,7,-3.3012820512820484
ABFRL,2019-04-24,2019-05-08,216.0,207.0,8,-4.166666666666666
GRASIM,2019-04-24,2019-05-15,881.45,811.77,13,-7.905156276589717
HEROMOTOCO,2019-04-24,2019-05-09,2614.0,2540.0,9,-2.8309104820198927
PETRONET,2019-04-24,2019-05-16,236.0,224.4,14,-4.915254237288133
AUROPHARMA,2019-04-25,2019-05-13,800.0,717.45,10,-10.318749999999994
MUTHOOTFIN,2019-04-26,2019-05-07,590.25,568.8,5,-3.6340533672172888
PVRINOX,2019-04-30,2019-06-20,1770.5,1645.8,35,-7.043208133295682
BAJAJ-AUTO,2019-04-30,2019-05-15,2988.7,2912.0,10,-2.566333188342752
EXIDEIND,2019-04-30,2019-05-08,214.0,207.6,5,-2.990654205607479
TRENT,2019-04-30,2019-07-22,355.0,420.15,57,18.352112676056333
GLENMARK,2019-04-30,2019-05-08,634.0,597.2,5,-5.804416403785482
MCDOWELL-N,2019-04-30,2019-05-07,561.4,522.05,4,-7.009262557890991
PERSISTENT,2019-04-30,2019-05-15,635.0,607.1,10,-4.393700787401571
LAURUSLABS,2019-05-02,2019-05-22,80.52,75.2,14,-6.607054148037747
EICHERMOT,2019-05-02,2019-05-08,2057.1,2035.0,4,-1.0743279373875803
RBLBANK,2019-05-02,2019-06-17,662.2,621.0,31,-6.221685291452739
FEDERALBNK,2019-05-03,2019-06-20,97.9,103.8,33,6.026557711950961
ABCAPITAL,2019-05-03,2019-05-09,102.05,97.0,4,-4.94855463008329
LTIM,2019-05-03,2019-06-19,1678.1,1733.0,32,3.2715571181693637
MARICO,2019-05-07,2019-07-22,359.15,361.4,53,0.626479186969233
ASTRAL,2019-05-07,2019-05-10,529.7,519.75,3,-1.8784217481593437
RAMCOCEM,2019-05-07,2019-05-10,754.5,744.5,3,-1.325381047051027
AARTIIND,2019-05-09,2019-05-13,396.25,384.75,2,-2.902208201892744
OFSS,2019-05-10,2019-06-06,3371.0,3331.0,18,-1.1865915158706615
SBIN,2019-05-10,2019-06-17,307.0,338.1,25,10.130293159609128
LT,2019-05-13,2019-06-17,1318.2,1501.0,24,13.867394932483688
MCDOWELL-N,2019-05-13,2019-10-15,527.95,619.0,104,17.245951321147825
ITC,2019-05-13,2019-05-16,288.95,295.5,3,2.2668281709638385
GAIL,2019-05-14,2019-06-10,114.92,102.53,18,-10.781413156978768
TECHM,2019-05-14,2019-05-20,792.3,778.9,4,-1.6912785561024837
SHREECEM,2019-05-17,2019-06-17,19500.05,19960.0,20,2.35871190073872
BAJAJ-AUTO,2019-05-17,2019-06-14,3046.9,2870.75,19,-5.78128589714136
GODREJCP,2019-05-17,2019-06-24,673.0,672.5,25,-0.07429420505200594
HINDUNILVR,2019-05-17,2019-06-24,1734.0,1769.85,25,2.0674740484429015
AXISBANK,2019-05-17,2019-06-17,751.85,780.1,20,3.757398417237481
PETRONET,2019-05-17,2019-06-17,236.85,227.9,20,-3.778762930124547
GUJGASLTD,2019-05-20,2019-06-24,167.0,167.85,24,0.5089820359281403
ICICIBANK,2019-05-20,2019-06-17,408.25,414.8,19,1.6044090630740995
METROPOLIS,2019-05-20,2019-06-17,962.1,935.0,19,-2.816755015071201
HAVELLS,2019-05-20,2019-07-09,758.5,739.4,35,-2.5181278839815455
MPHASIS,2019-05-20,2019-07-17,950.0,917.0,41,-3.4736842105263155
NAVINFLUOR,2019-05-20,2019-07-01,683.0,706.0,29,3.3674963396778916
CUB,2019-05-20,2019-07-05,204.25,206.1,33,0.9057527539779654
AARTIIND,2019-05-20,2019-06-17,405.5,426.5,19,5.178791615289765
ACC,2019-05-21,2019-06-14,1620.6,1542.0,17,-4.850055534987036
COFORGE,2019-05-21,2019-07-29,1290.0,1203.8,48,-6.682170542635663
ITC,2019-05-22,2019-06-03,300.35,278.7,8,-7.208257033460972
IGL,2019-05-23,2019-06-24,304.95,309.3,21,1.4264633546483105
POWERGRID,2019-05-23,2019-08-23,104.04,113.88,63,9.457900807381765
IPCALAB,2019-05-23,2019-07-22,457.8,457.05,41,-0.163826998689384
ABBOTINDIA,2019-05-24,2019-07-29,7910.0,8412.0,45,6.346396965865993
EXIDEIND,2019-05-24,2019-06-14,220.2,205.85,14,-6.516802906448681
NESTLEIND,2019-05-27,2019-07-22,1100.87,1132.69,39,2.8904411965082315
INFY,2019-05-28,2019-06-28,726.35,731.7,22,0.736559509878161
INDUSTOWER,2019-05-28,2019-07-10,268.2,260.0,30,-3.0574198359433216
TATACOMM,2019-05-28,2019-06-07,551.4,526.2,7,-4.5701849836778985
NATIONALUM,2019-05-31,2019-06-17,50.5,48.4,10,-4.158415841584161
BOSCHLTD,2019-05-31,2019-06-21,17750.0,16646.95,14,-6.214366197183095
BATAINDIA,2019-06-03,2019-07-11,1370.0,1344.0,27,-1.897810218978102
COLPAL,2019-06-04,2019-07-01,1159.2,1128.6,18,-2.6397515527950426
BIOCON,2019-06-04,2019-06-14,270.52,247.0,7,-8.694366405441366
MRF,2019-06-06,2019-06-14,55700.0,54699.95,6,-1.7954219030520697
ALKEM,2019-06-07,2019-06-27,1833.0,1680.0,14,-8.346972176759412
PERSISTENT,2019-06-07,2019-07-08,611.1,615.0,21,0.6381934216985726
MGL,2019-06-10,2019-06-21,889.2,845.05,9,-4.965137201979317
MCX,2019-06-11,2019-06-14,819.9,793.1,3,-3.2686913038175334
UPL,2019-06-13,2019-06-20,668.9,580.17,5,-13.265062042158771
DABUR,2019-06-18,2019-06-24,387.4,391.5,4,1.0583376355188494
LICHSGFIN,2019-06-18,2019-07-19,540.0,522.6,23,-3.222222222222218
MUTHOOTFIN,2019-06-19,2019-09-06,610.0,586.85,54,-3.795081967213111
HINDALCO,2019-06-19,2019-07-16,190.0,199.0,19,4.736842105263158
TATACHEM,2019-06-19,2019-07-17,609.05,610.0,20,0.15598062556441106
MCX,2019-06-20,2019-12-17,821.0,1145.7,120,39.54933008526188
LT,2019-06-20,2019-07-12,1557.15,1468.0,16,-5.72520309539865
WIPRO,2019-06-20,2019-06-25,286.75,285.2,3,-0.5405405405405445
ICICIBANK,2019-06-20,2019-07-16,433.0,424.75,18,-1.905311778290993
INDHOTEL,2019-06-24,2019-07-12,154.35,147.5,14,-4.437965662455455
LUPIN,2019-06-24,2019-08-29,732.05,734.65,46,0.3551669967898399
AXISBANK,2019-06-25,2019-07-17,780.1,754.0,16,-3.3457249070632002
MRF,2019-06-25,2019-07-19,55370.0,53800.0,18,-2.8354704713743906
COROMANDEL,2019-06-25,2019-07-16,414.95,376.75,15,-9.205928425111457
NTPC,2019-06-25,2019-07-12,138.25,127.35,13,-7.884267631103079
TORNTPHARM,2019-06-25,2019-10-03,775.0,800.0,67,3.225806451612903
ABB,2019-06-26,2019-07-18,1606.0,1448.5,16,-9.806973848069738
CONCOR,2019-06-26,2019-07-18,568.0,536.15,16,-5.6073943661971875
TATASTEEL,2019-06-26,2019-07-10,51.2,45.42,10,-11.289062500000002
HDFCLIFE,2019-06-27,2019-11-11,455.6,570.5,90,25.219490781387176
SIEMENS,2019-06-27,2019-07-18,1293.8,1207.0,15,-6.7089194620497725
FEDERALBNK,2019-06-27,2019-07-18,108.2,99.0,15,-8.502772643253238
RAMCOCEM,2019-06-28,2019-07-08,787.0,762.0,6,-3.176620076238882
LTIM,2019-06-28,2019-07-04,1843.0,1656.9,4,-10.097666847531194
ONGC,2019-07-01,2019-07-08,161.25,152.5,5,-5.426356589147287
EICHERMOT,2019-07-01,2019-07-19,1974.99,1769.9,14,-10.384356376487979
UBL,2019-07-03,2019-08-16,1389.0,1340.0,30,-3.5277177825773935
METROPOLIS,2019-07-03,2019-12-10,973.05,1285.05,106,32.06412825651302
JKCEMENT,2019-07-03,2019-07-12,990.05,975.5,7,-1.4696227463259386
INDIGO,2019-07-04,2019-07-10,1639.0,1392.0,4,-15.070164734594266
BHARTIARTL,2019-07-04,2019-07-24,362.1,339.1,14,-6.351836509251588
COLPAL,2019-07-05,2019-11-28,1179.8,1479.7,96,25.419562637735215
AARTIIND,2019-07-05,2019-07-11,443.25,404.0,4,-8.855047941342358
ITC,2019-07-05,2019-07-25,280.35,268.5,14,-4.226859283039066
ACC,2019-07-05,2019-08-05,1547.6,1512.0,21,-2.30033600413543
BOSCHLTD,2019-07-05,2019-07-10,16464.9,15880.0,3,-3.5524054200147064
CUMMINSIND,2019-07-05,2019-07-22,734.55,722.2,11,-1.6813014770948078
GRASIM,2019-07-05,2019-07-24,919.34,872.48,13,-5.097134901124721
ULTRACEMCO,2019-07-05,2019-07-31,4525.05,4330.0,18,-4.310449608291625
EXIDEIND,2019-07-05,2019-07-19,203.5,189.0,10,-7.125307125307126
TCS,2019-07-05,2019-07-09,2166.85,2121.4,2,-2.097514825668589
PAGEIND,2019-07-05,2019-07-24,20325.0,18620.0,13,-8.38868388683887
NATIONALUM,2019-07-05,2019-07-16,48.6,47.1,7,-3.0864197530864197
BEL,2019-07-05,2019-07-12,36.05,35.0,5,-2.9126213592232935
GODREJCP,2019-07-08,2019-07-10,653.0,636.8,2,-2.4808575803981694
ALKEM,2019-07-08,2019-12-24,1778.0,1993.0,113,12.092238470191226
APOLLOHOSP,2019-07-09,2019-08-02,1327.7,1313.5,18,-1.0695187165775435
ASTRAL,2019-07-09,2019-07-22,577.08,553.52,9,-4.082622859915446
RAMCOCEM,2019-07-09,2019-07-22,777.2,762.0,9,-1.9557385486361354
PVRINOX,2019-07-10,2019-07-31,1694.95,1514.0,15,-10.67583114546152
INDUSTOWER,2019-07-11,2019-07-17,265.0,263.5,4,-0.5660377358490566
CIPLA,2019-07-12,2019-07-22,555.8,530.85,6,-4.489024829075195
AUROPHARMA,2019-07-15,2019-07-19,576.0,551.45,4,-4.26215277777777
AMBUJACEM,2019-07-15,2019-07-31,219.7,201.15,12,-8.443331816112874
INFY,2019-07-15,2019-09-23,779.55,763.0,46,-2.123019690847278
DRREDDY,2019-07-16,2019-08-05,2676.5,2505.5,14,-6.3889407808705405
PETRONET,2019-07-16,2019-07-24,249.5,233.9,6,-6.2525050100200374
JUBLFOOD,2019-07-16,2019-07-24,252.49,229.21,6,-9.220167135332092
CHOLAFIN,2019-07-17,2019-07-19,275.5,265.5,2,-3.6297640653357535
KOTAKBANK,2019-07-17,2019-09-03,1532.65,1411.9,31,-7.878511075588033
SBIN,2019-07-18,2019-07-24,364.1,340.1,4,-6.591595715462785
CROMPTON,2019-07-18,2019-07-22,232.25,225.1,2,-3.0785791173304653
JKCEMENT,2019-07-19,2019-10-16,988.0,1055.0,57,6.781376518218623
HINDALCO,2019-07-19,2019-08-01,196.1,182.6,9,-6.884242733299336
PIDILITIND,2019-07-19,2019-09-17,1197.0,1318.0,38,10.10860484544695
BRITANNIA,2019-07-19,2019-07-24,2758.75,2636.0,3,-4.449478930675125
SHREECEM,2019-07-19,2019-07-24,21220.9,20611.5,3,-2.87169724187005
IOC,2019-07-19,2019-07-29,97.5,92.67,6,-4.953846153846152
INDUSTOWER,2019-07-22,2019-07-31,262.4,244.25,7,-6.916920731707308
RELIANCE,2019-07-22,2019-07-29,1266.1,1200.03,5,-5.218387173209062
ASIANPAINT,2019-07-22,2019-09-06,1401.0,1530.6,31,9.250535331905775
NESTLEIND,2019-07-23,2019-11-11,1148.6,1412.8,72,23.001915375239427
IPCALAB,2019-07-23,2019-10-07,470.0,437.98,49,-6.812765957446805
BERGEPAINT,2019-07-23,2019-11-21,262.5,401.08,79,52.792380952380945
HINDUNILVR,2019-07-24,2019-11-14,1730.4,2069.0,73,19.5677300046232
CROMPTON,2019-07-24,2019-12-24,229.7,245.6,101,6.922072268175884
CUMMINSIND,2019-07-25,2019-08-01,764.0,693.25,5,-9.260471204188482
CIPLA,2019-07-25,2019-07-31,537.0,517.55,4,-3.621973929236508
SHREECEM,2019-07-25,2019-07-31,21200.0,20150.0,4,-4.952830188679245
BALKRISIND,2019-07-29,2019-08-01,718.45,703.95,3,-2.018233697543322
ICICIBANK,2019-07-29,2019-08-05,428.3,403.0,5,-5.907074480504322
TATACHEM,2019-07-29,2019-08-01,578.35,565.85,3,-2.16132099939483
DIVISLAB,2019-07-31,2019-08-05,1630.0,1571.1,3,-3.6134969325153428
HCLTECH,2019-07-31,2019-09-19,517.0,523.12,32,1.1837524177949719
OFSS,2019-07-31,2019-08-13,3392.0,3072.0,8,-9.433962264150944
MARICO,2019-07-31,2019-09-18,366.85,380.0,31,3.5845713506882855
MGL,2019-08-01,2020-01-08,798.0,1033.6,105,29.523809523809515
TATACONSUM,2019-08-02,2019-09-19,265.35,254.3,30,-4.164311286979465
AARTIIND,2019-08-02,2019-08-21,417.5,367.75,11,-11.916167664670658
IEX,2019-08-05,2019-08-28,47.38,43.63,15,-7.914731954411143
GMRINFRA,2019-08-05,2020-01-31,14.75,22.75,120,54.23728813559322
DIVISLAB,2019-08-06,2019-08-16,1612.0,1499.1,6,-7.003722084367252
BPCL,2019-08-08,2019-08-22,344.1,313.7,8,-8.834641092705619
MRF,2019-08-09,2019-11-21,57200.0,62548.7,66,9.350874125874121
IGL,2019-08-09,2020-01-07,311.5,413.55,98,32.760834670947034
SUNPHARMA,2019-08-13,2019-09-23,438.75,407.0,26,-7.236467236467236
HAL,2019-08-14,2019-10-07,327.0,346.17,34,5.8623853211009225
PIIND,2019-08-16,2020-01-06,1124.45,1418.0,94,26.106096313753387
ACC,2019-08-20,2019-09-03,1541.0,1441.0,9,-6.489292667099286
ASTRAL,2019-08-20,2019-10-29,556.65,631.69,45,13.48064313302795
PETRONET,2019-08-22,2019-10-14,239.95,258.3,33,7.647426547197343
LT,2019-08-26,2019-10-15,1337.5,1433.7,32,7.192523364485985
GODREJPROP,2019-08-26,2019-08-28,895.0,889.4,2,-0.6256983240223489
HDFCBANK,2019-08-26,2019-12-05,1129.5,1244.9,67,10.21691013722887
POWERGRID,2019-08-27,2019-09-23,116.59,105.82,17,-9.237498927866893
HAVELLS,2019-08-29,2019-10-14,665.8,654.45,28,-1.7047161309702477
INDUSTOWER,2019-08-29,2019-10-25,257.4,217.3,36,-15.578865578865567
AXISBANK,2019-08-30,2019-09-17,665.5,639.5,10,-3.9068369646882046
HINDALCO,2019-08-30,2019-10-04,184.5,182.05,22,-1.3279132791327852
EXIDEIND,2019-09-05,2019-10-23,177.5,179.2,30,0.957746478873233
PAGEIND,2019-09-05,2019-10-15,17948.0,21100.05,25,17.562123913527966
WIPRO,2019-09-06,2019-09-23,251.8,239.75,10,-4.785544082605247
BAJAJ-AUTO,2019-09-06,2020-01-01,2838.7,3151.0,77,11.001514777891295
KOTAKBANK,2019-09-09,2019-11-05,1470.55,1556.45,37,5.84135187514876
MPHASIS,2019-09-09,2019-09-27,993.45,940.5,13,-5.329910916503099
MANAPPURAM,2019-09-09,2019-11-22,123.75,160.5,49,29.6969696969697
CUMMINSIND,2019-09-12,2019-10-15,568.0,569.15,21,0.20246478873239038
LTTS,2019-09-12,2019-09-30,1577.3,1515.05,12,-3.946617637735371
UBL,2019-09-12,2019-09-17,1268.0,1253.0,3,-1.1829652996845426
TITAN,2019-09-13,2019-11-06,1124.5,1154.35,35,2.6545131169408545
LTIM,2019-09-16,2019-09-20,1597.8,1529.3,4,-4.287144824133183
CIPLA,2019-09-17,2019-09-23,459.7,447.45,4,-2.664781379160322
ICICIBANK,2019-09-19,2020-01-07,386.35,524.15,73,35.66714119321857
LUPIN,2019-09-19,2019-09-26,742.0,728.95,5,-1.7587601078167054
MARICO,2019-09-20,2019-10-31,379.2,366.0,26,-3.4810126582278453
ABFRL,2019-09-20,2019-10-15,202.25,200.0,15,-1.1124845488257107
PIDILITIND,2019-09-20,2019-10-15,1418.0,1377.5,15,-2.8561354019746124
SRF,2019-09-20,2019-10-14,570.8,522.39,14,-8.481079187105811
AUROPHARMA,2019-09-20,2019-09-30,618.0,588.1,6,-4.838187702265369
DIVISLAB,2019-09-20,2019-11-14,1633.0,1656.55,35,1.4421310471524773
AUBANK,2019-09-20,2019-10-15,322.5,322.0,15,-0.15503875968992248
TATACHEM,2019-09-20,2019-12-18,590.5,642.05,59,8.729889923793388
ITC,2019-09-20,2019-10-25,237.2,247.7,22,4.4266441821247895
RELIANCE,2019-09-20,2020-01-29,1241.93,1467.14,88,18.13387227943604
IDFCFIRSTB,2019-09-20,2019-10-01,43.15,38.3,7,-11.239860950173815
TECHM,2019-09-24,2020-02-28,704.0,746.25,108,6.001420454545454
SBILIFE,2019-09-26,2019-11-19,814.75,936.95,34,14.998465787051249
UPL,2019-09-26,2019-11-08,582.8,556.0,28,-4.598490048043918
MFSL,2019-09-27,2020-01-23,435.0,518.2,79,19.126436781609204
COFORGE,2019-10-11,2019-12-02,1406.05,1458.5,34,3.730308310515277
SYNGENE,2019-10-11,2019-12-03,309.4,308.4,35,-0.32320620555914675
HCLTECH,2019-10-11,2019-11-21,539.2,567.75,27,5.294881305637973
WIPRO,2019-10-16,2019-11-21,248.9,247.4,24,-0.6026516673362796
TCS,2019-10-22,2019-11-20,2050.0,2108.0,20,2.829268292682927
DRREDDY,2019-10-23,2019-12-16,2818.95,2816.7,37,-0.07981695312084287
PVRINOX,2019-10-24,2019-11-07,1799.0,1756.2,10,-2.379099499722065
HINDALCO,2019-10-29,2020-01-22,184.0,203.5,59,10.597826086956522
TATACONSUM,2019-10-29,2020-01-07,287.95,314.3,48,9.150894252474396
UBL,2019-10-29,2019-11-05,1288.1,1214.5,5,-5.713842093005194
INDIACEM,2019-10-29,2019-11-20,83.05,77.95,15,-6.140878988561101
ABB,2019-10-29,2019-11-08,1469.0,1470.0,8,0.06807351940095302
ABFRL,2019-10-30,2020-03-12,211.1,225.0,93,6.584557081951685
ITC,2019-10-30,2019-11-21,259.2,245.65,15,-5.227623456790117
HINDPETRO,2019-10-31,2019-11-14,324.5,287.75,9,-11.325115562403699
BAJAJFINSV,2019-11-01,2020-02-01,839.48,895.0,64,6.613617953971504
HEROMOTOCO,2019-11-01,2019-11-13,2705.65,2594.0,7,-4.126549997228026
OFSS,2019-11-01,2019-11-21,3168.0,2963.0,13,-6.470959595959595
ASIANPAINT,2019-11-01,2019-11-19,1770.0,1723.0,11,-2.655367231638418
BATAINDIA,2019-11-01,2019-11-13,1741.0,1681.0,7,-3.4462952326249283
GODREJPROP,2019-11-05,2019-11-14,955.05,912.5,6,-4.455264122297257
CUB,2019-11-05,2020-02-05,206.0,230.7,65,11.990291262135917
INDHOTEL,2019-11-05,2019-12-03,151.3,148.75,19,-1.6853932584269735
HAVELLS,2019-11-07,2019-11-21,713.9,651.05,9,-8.803754027174678
TATAPOWER,2019-11-07,2019-11-13,58.8,55.2,3,-6.1224489795918275
VOLTAS,2019-11-08,2019-12-04,694.2,693.0,17,-0.17286084701815693
NTPC,2019-11-11,2019-11-20,118.0,117.05,6,-0.8050847457627143
SIEMENS,2019-11-13,2019-11-20,1632.0,1543.2,5,-5.441176470588233
BRITANNIA,2019-11-13,2019-11-19,3270.75,3123.9,4,-4.489795918367344
PIDILITIND,2019-11-14,2019-11-21,1334.95,1297.85,5,-2.779130304505797
BATAINDIA,2019-11-14,2019-11-21,1712.9,1638.0,5,-4.372701266857382
AMBUJACEM,2019-11-14,2019-12-20,200.65,194.25,26,-3.189633690505859
MPHASIS,2019-11-15,2019-11-21,907.0,887.5,4,-2.1499448732083795
DIVISLAB,2019-11-15,2020-03-12,1741.05,1925.5,82,10.594181671979555
BPCL,2019-11-18,2019-12-10,520.5,485.15,16,-6.791546589817488
AXISBANK,2019-11-19,2020-01-22,750.0,709.3,45,-5.426666666666673
OBEROIRLTY,2019-11-19,2019-12-26,514.25,522.0,26,1.5070491006319884
DABUR,2019-11-20,2019-12-02,470.0,453.95,8,-3.414893617021279
LUPIN,2019-11-20,2019-12-16,777.45,749.0,18,-3.65939931828414
SHREECEM,2019-11-20,2019-12-17,20366.7,20590.5,19,1.098852538702879
ESCORTS,2019-11-20,2019-12-06,669.4,601.7,12,-10.113534508515079
ICICIGI,2019-11-21,2020-01-14,1375.0,1370.0,37,-0.36363636363636365
BOSCHLTD,2019-11-21,2019-12-11,15849.95,14981.4,14,-5.479828012075755
JUBLFOOD,2019-11-21,2020-02-28,316.14,351.33,70,11.13114442968305
CONCOR,2019-11-21,2019-11-27,575.15,550.35,4,-4.311918629922621
GODREJCP,2019-11-21,2019-12-06,725.0,665.0,11,-8.275862068965518
NTPC,2019-11-22,2019-11-27,118.2,115.95,3,-1.9035532994923856
TORNTPHARM,2019-11-22,2020-03-12,855.28,997.1,77,16.581704237208875
EICHERMOT,2019-11-22,2019-12-13,2285.0,2202.8,15,-3.597374179431064
HCLTECH,2019-11-26,2019-12-09,554.75,551.25,9,-0.6309148264984227
BALKRISIND,2019-11-27,2020-03-09,886.0,1062.6,72,19.932279909706534
HAL,2019-11-27,2019-12-04,388.2,384.38,5,-0.9840288511076748
CUMMINSIND,2019-11-28,2019-12-03,545.0,532.5,3,-2.293577981651376
IDFC,2019-11-28,2019-12-18,35.05,32.3,14,-7.845934379457918
