stock,buy_date,sell_date,buy_price,sell_price,hold_days,profit_loss_pct
CANFINHOME,2020-01-21,2020-02-12,467.15,510.3,22,9.236861821684691
CANFINHOME,2021-07-13,2021-08-06,551.9,557.0,24,0.9240804493567716
ZYDUSLIFE,2020-04-08,2020-06-23,353.0,366.8,76,3.909348441926349
ZYDUSLIFE,2020-11-03,2021-01-14,435.0,504.7,72,16.022988505747122
INDIACEM,2020-02-25,2020-02-26,87.5,104.45,1,19.371428571428577
INDIACEM,2020-02-26,2020-02-27,104.45,100.2,1,-4.068932503590235
INDIACEM,2020-05-15,2020-05-18,116.7,116.8,3,0.08568980291344842
INDIACEM,2020-12-30,2020-12-31,174.05,168.9,1,-2.958919850617642
INDIACEM,2021-12-22,2021-12-23,186.4,188.35,1,1.046137339055788
INDIACEM,2022-01-07,2022-01-10,239.6,251.35,3,4.904006677796327
AUBANK,2019-11-13,2020-01-31,405.0,535.5,79,32.22222222222222
AUBANK,2020-01-23,2020-03-18,488.0,337.5,55,-30.84016393442623
AUBANK,2020-12-18,2021-03-10,448.0,625.38,82,39.59375
AUBANK,2021-08-31,2021-09-24,563.0,537.0,24,-4.618117229129663
AUBANK,2023-04-13,2023-07-05,676.3,771.0,83,14.002661540736366
VEDL,2019-02-01,2019-03-06,161.5,178.55,33,10.557275541795672
VEDL,2021-11-23,2021-12-23,348.95,344.4,30,-1.3039117352056202
VEDL,2023-08-03,2023-09-05,253.85,241.0,33,-5.062044514477051
CUMMINSIND,2021-10-01,2021-11-09,915.0,922.0,39,0.7650273224043715
CUMMINSIND,2023-02-09,2023-03-17,1579.9,1672.8,36,5.880118994873084
BALKRISIND,2021-05-17,2021-08-03,2093.95,2524.05,78,20.540127510208002
BALKRISIND,2022-11-15,2022-12-09,1963.95,2059.0,24,4.839736245831103
BALKRISIND,2023-02-13,2023-04-19,2041.35,2021.95,65,-0.9503514830871661
SUNTV,2019-11-13,2019-11-25,469.85,491.35,12,4.5759284878152595
SUNTV,2020-08-17,2020-08-27,424.4,480.5,10,13.218661639962306
AARTIIND,2023-05-10,2023-07-03,507.2,505.0,54,-0.43375394321766336
AARTIIND,2023-11-06,2023-12-29,510.3,649.8,53,27.336860670193992
LALPATHLAB,2020-10-07,2020-11-25,2210.0,2234.0,49,1.085972850678733
LALPATHLAB,2021-02-17,2021-04-12,2592.25,3309.4,54,27.66515575272447
LALPATHLAB,2022-12-21,2022-12-22,2435.0,2362.1,1,-2.9938398357289566
IOC,2020-01-23,2020-01-24,80.33,79.8,1,-0.6597784140420779
DRREDDY,2020-09-18,2020-12-09,5307.95,5058.0,82,-4.708974274437397
DRREDDY,2021-07-27,2021-10-06,4851.85,4950.0,71,2.0229397034120926
DRREDDY,2023-05-11,2023-05-19,4528.0,4389.95,8,-3.0488074204947035
ESCORTS,2022-09-19,2022-12-01,2089.95,2338.15,73,11.875882198138726
GLENMARK,2019-06-24,2019-09-04,461.0,382.0,72,-17.136659436008678
GLENMARK,2019-10-07,2019-12-18,285.3,354.9,72,24.395373291272332
GLENMARK,2019-11-18,2020-01-27,366.0,356.0,70,-2.73224043715847
GLENMARK,2020-06-22,2020-08-28,524.9,493.75,67,-5.934463707372829
GLENMARK,2023-02-13,2023-04-28,422.0,563.0,74,33.41232227488152
TATACHEM,2019-02-06,2019-05-02,593.25,575.0,85,-3.076274757690687
TATACHEM,2020-11-19,2021-02-09,353.65,577.6,82,63.32532164569491
TATACHEM,2021-08-06,2021-10-27,823.95,994.7,82,20.72334486315917
TATACHEM,2022-05-02,2022-05-25,1035.5,921.0,23,-11.057460164171898
TATACHEM,2022-08-10,2022-11-01,1072.9,1141.65,83,6.407866529965514
TATACHEM,2023-04-18,2023-07-06,932.8,1014.1,79,8.715694682675823
COFORGE,2019-12-17,2020-03-09,1606.0,1667.0,83,3.7982565379825655
COFORGE,2020-09-11,2020-12-04,2084.4,2447.0,84,17.395893302629048
COFORGE,2021-05-06,2021-07-29,3388.7,5188.0,84,53.097057868799254
COFORGE,2021-08-04,2021-10-28,4731.9,4990.1,85,5.456581922694916
COFORGE,2022-05-06,2022-07-27,3887.7,3786.0,82,-2.615942588162662
COFORGE,2023-08-24,2023-11-17,5375.0,5665.0,85,5.395348837209302
JUBLFOOD,2020-12-17,2021-03-10,561.83,595.82,83,6.04987273730488
JUBLFOOD,2021-07-22,2021-10-13,677.93,908.55,83,34.01826147242341
BEL,2021-06-23,2021-09-15,55.9,69.33,84,24.02504472271914
BHARATFORG,2021-08-12,2021-11-09,834.55,832.0,89,-0.3055538913186693
SUNPHARMA,2021-07-30,2021-10-14,773.5,841.3,76,8.765352294764053
TRENT,2019-08-01,2019-08-27,420.0,474.8,26,13.04761904761905
TRENT,2020-02-07,2020-03-03,660.0,727.65,25,10.249999999999996
TRENT,2020-10-27,2020-11-18,697.0,765.0,22,9.75609756097561
NMDC,2020-08-28,2020-09-02,107.3,98.5,5,-8.20130475302889
PAGEIND,2019-05-27,2019-06-03,19630.0,21000.0,7,6.979113601630157
PAGEIND,2023-05-26,2023-06-02,37510.0,38500.0,7,2.6392961876832843
APOLLOHOSP,2019-02-11,2019-02-25,1124.1,1184.0,14,5.3287074103727505
APOLLOHOSP,2021-08-17,2021-09-01,4895.0,5030.0,15,2.7579162410623086
BIOCON,2021-01-22,2021-02-19,393.5,404.2,28,2.7191867852604803
BIOCON,2022-02-28,2022-04-25,349.6,381.0,56,8.981693363844387
BIOCON,2023-03-17,2023-05-15,207.95,247.45,59,18.994950709305122
MFSL,2020-01-09,2020-01-22,507.5,518.65,13,2.1970443349753648
MFSL,2020-02-20,2020-03-05,563.35,604.85,14,7.3666459572202
MFSL,2020-08-25,2020-09-07,619.5,590.9,13,-4.6166263115415695
MFSL,2023-08-10,2023-08-24,852.0,909.0,14,6.690140845070422
AMBUJACEM,2023-01-25,2023-01-27,464.2,383.45,2,-17.395519172770356
AMBUJACEM,2023-01-27,2023-01-31,383.45,402.9,4,5.07236927891511
TORNTPHARM,2020-07-31,2020-10-09,1330.7,1399.97,70,5.205530923574058
TORNTPHARM,2022-01-27,2022-04-08,1343.47,1402.0,71,4.356628730079568
TORNTPHARM,2022-05-26,2022-05-30,1459.88,1444.5,4,-1.0535112474998019
TORNTPHARM,2023-05-31,2023-08-09,1811.05,2075.0,70,14.574418155213827
LICHSGFIN,2019-08-22,2019-08-27,416.25,425.95,5,2.3303303303303275
LICHSGFIN,2020-08-25,2020-08-28,298.95,314.5,3,5.20153871884931
LICHSGFIN,2020-10-09,2020-10-12,307.0,300.8,3,-2.0195439739413645
LICHSGFIN,2022-11-02,2022-11-07,364.55,382.0,5,4.786723357564117
CUB,2020-06-19,2020-08-28,127.4,149.8,70,17.582417582417587
CUB,2022-05-30,2022-06-02,138.25,142.5,3,3.074141048824593
CUB,2022-08-10,2022-10-24,175.7,187.5,75,6.715993170176445
CUB,2023-02-13,2023-05-02,135.5,142.75,78,5.350553505535055
CUB,2023-05-29,2023-08-08,125.6,133.2,71,6.050955414012734
JKCEMENT,2023-11-06,2024-01-10,3403.35,4064.95,65,19.439669737170725
INDIGO,2019-07-10,2019-07-24,1392.0,1614.05,14,15.95186781609195
INDIGO,2019-10-25,2019-11-08,1469.5,1524.0,14,3.7087444709084725
INDIGO,2021-09-17,2021-10-01,2190.0,1972.0,14,-9.954337899543379
INDIGO,2021-10-29,2021-11-15,2164.1,2344.0,17,8.312924541379793
GODREJPROP,2021-11-30,2021-12-10,1964.0,2094.0,10,6.619144602851323
ZEEL,2019-01-25,2019-03-01,299.7,487.6,35,62.69602936269605
ZEEL,2019-05-08,2019-06-13,332.1,352.95,36,6.278229448961145
ZEEL,2021-09-14,2021-10-20,261.1,324.5,36,24.28188433550363
ZEEL,2023-08-10,2023-09-15,281.3,274.0,36,-2.5950942054745862
ZEEL,2024-01-09,2024-01-12,256.0,250.7,3,-2.0703125000000044
MPHASIS,2020-07-24,2020-10-14,1116.0,1425.0,82,27.688172043010752
IRCTC,2020-12-04,2021-03-01,315.45,394.4,87,25.027738151846567
IRCTC,2022-12-15,2023-03-10,687.05,613.0,85,-10.777963758096202
CHOLAFIN,2023-05-04,2023-07-05,949.8,1191.05,62,25.400084228258578
CONCOR,2020-08-10,2020-08-18,386.8,392.5,8,1.4736297828335025
CONCOR,2020-11-06,2020-11-14,378.5,412.5,8,8.982826948480845
CONCOR,2022-03-25,2022-03-29,686.7,648.0,4,-5.635648754914816
CONCOR,2022-09-07,2022-09-15,723.3,762.0,8,5.350476980506021
LTIM,2021-10-19,2022-01-04,6897.5,7560.0,77,9.604929322218196
APOLLOTYRE,2019-06-17,2019-07-12,200.2,187.2,25,-6.493506493506494
APOLLOTYRE,2023-11-08,2023-12-06,409.3,462.05,28,12.887857317371122
GUJGASLTD,2019-07-31,2019-10-30,171.85,195.8,91,13.936572592377082
GUJGASLTD,2021-02-08,2021-05-06,432.95,534.55,87,23.46691303845709
GUJGASLTD,2021-06-02,2021-08-25,567.95,710.95,84,25.178272735275993
ADANIENT,2019-05-20,2019-07-04,153.3,155.4,45,1.3698630136986263
ADANIENT,2023-11-28,2024-01-12,2428.45,3105.4,45,27.875805554983646
EXIDEIND,2021-09-03,2021-09-07,188.45,185.75,4,-1.432740780047752
EXIDEIND,2022-09-05,2022-09-15,172.55,173.5,10,0.5505650536076433
EXIDEIND,2022-11-04,2022-11-17,175.3,186.35,13,6.303479749001702
MCX,2019-07-17,2019-10-16,854.75,1021.45,91,19.502778590231067
MCX,2021-07-13,2021-07-30,1602.8,1595.8,17,-0.4367357125031195
MCX,2022-10-25,2023-01-18,1488.65,1616.45,85,8.584959527088298
MCX,2023-06-30,2023-09-25,1500.1,1903.3,87,26.87820811945871
CIPLA,2021-11-26,2021-11-30,962.95,973.2,4,1.064437405888156
CIPLA,2023-07-27,2023-07-31,1173.0,1177.0,4,0.3410059676044331
ACC,2021-07-20,2021-08-02,2301.0,2424.0,13,5.345501955671447
ACC,2023-01-27,2023-02-08,1898.0,1974.95,12,4.054267650158064
BAJAJ-AUTO,2021-01-22,2021-02-04,4119.25,4234.8,13,2.805122291679315
BAJAJ-AUTO,2023-01-27,2023-02-08,3941.0,3880.0,12,-1.5478304998731287
IDFCFIRSTB,2022-08-01,2022-10-24,42.05,58.45,84,39.00118906064211
POLYCAB,2020-10-26,2021-01-07,947.0,1297.0,73,36.95881731784583
POLYCAB,2024-01-09,2024-01-11,4874.95,3904.7,2,-19.902768233520344
POLYCAB,2024-01-11,2024-01-12,3904.7,3980.4,1,1.9386892719030984
TATACOMM,2020-04-08,2020-07-07,265.9,633.0,90,138.05942083490035
TATACOMM,2021-02-16,2021-05-19,1055.05,1059.7,92,0.44073740581015985
TATACOMM,2021-03-16,2021-06-15,1203.25,1324.4,91,10.06856430500728
TATACOMM,2022-07-21,2022-08-29,1079.6,1164.0,39,7.817710263060401
ATUL,2020-05-19,2020-07-07,4200.0,4730.0,49,12.619047619047619
ATUL,2022-07-22,2022-09-13,8644.5,9750.0,53,12.788478223147667
ATUL,2023-07-21,2023-09-08,7000.0,7530.0,49,7.571428571428572
ABB,2019-09-23,2019-12-13,1600.0,1491.75,81,-6.765625
ABB,2022-05-05,2022-07-21,2224.0,2764.9,77,24.32104316546763
SRF,2019-05-14,2019-08-06,518.0,597.0,84,15.250965250965251
SRF,2019-08-06,2019-11-06,597.0,614.0,92,2.8475711892797317
SRF,2020-11-05,2021-02-01,973.6,1097.22,88,12.69720624486442
TATACONSUM,2019-05-16,2019-06-28,221.15,269.75,43,21.976034365815057
TATACONSUM,2019-10-31,2019-12-13,317.0,327.8,43,3.4069400630914863
TATACONSUM,2020-01-14,2020-02-25,389.1,370.5,42,-4.78026214340787
TVSMOTOR,2020-10-30,2020-12-09,454.95,499.9,40,9.880206616111659
TVSMOTOR,2021-04-28,2021-06-07,649.0,648.55,40,-0.06933744221880517
INDHOTEL,2019-09-23,2019-10-22,160.85,151.75,29,-5.657444824370528
INDHOTEL,2020-11-10,2020-12-07,113.6,132.5,27,16.63732394366198
INDHOTEL,2021-09-20,2021-10-14,160.8,229.2,24,42.5373134328358
NAVINFLUOR,2019-08-21,2019-11-11,689.9,877.85,82,27.243078707059006
NAVINFLUOR,2020-02-25,2020-05-18,1454.3,1495.2,83,2.812349583992305
NAVINFLUOR,2022-07-25,2022-10-12,4200.0,4685.15,79,11.551190476190468
NAVINFLUOR,2023-09-29,2023-12-18,3764.0,3870.0,80,2.81615302869288
MARICO,2019-05-07,2019-07-05,359.15,377.5,59,5.109285813726862
MARICO,2021-05-03,2021-07-01,445.25,534.5,59,20.04491858506457
CHAMBLFERT,2019-05-17,2019-05-31,161.65,188.7,14,16.733683884936582
CHAMBLFERT,2021-06-16,2021-06-30,308.1,305.2,14,-0.9412528399870282
CHAMBLFERT,2021-09-24,2021-10-08,341.05,434.8,14,27.488638029614425
SBICARD,2021-03-17,2021-06-09,970.55,1109.0,84,14.265107413322347
SBICARD,2023-10-30,2024-01-12,750.5,768.5,74,2.3984010659560293
SBICARD,2023-11-17,2024-01-12,734.0,768.5,56,4.700272479564033
INTELLECT,2019-11-05,2020-01-29,149.65,171.8,85,14.801202806548616
INTELLECT,2020-08-27,2020-11-19,192.15,261.0,84,35.831381733021075
INTELLECT,2021-02-05,2021-05-06,444.0,794.0,90,78.82882882882883
INTELLECT,2022-10-31,2023-01-23,432.5,428.7,84,-0.8786127167630085
INTELLECT,2023-05-12,2023-08-04,532.0,690.65,84,29.821428571428566
INTELLECT,2023-07-28,2023-10-25,692.6,644.0,89,-7.017037250938496
ASHOKLEY,2021-07-30,2021-10-13,132.5,146.85,75,10.830188679245278
BPCL,2020-07-17,2020-07-28,442.85,463.0,11,4.550073388280451
MANAPPURAM,2019-02-07,2019-04-11,104.45,127.15,63,21.732886548587842
MANAPPURAM,2022-02-15,2022-04-21,127.75,121.55,65,-4.853228962818006
MANAPPURAM,2023-05-03,2023-05-05,113.85,106.25,2,-6.675450153711019
RBLBANK,2021-12-27,2022-03-10,141.6,133.0,73,-6.0734463276836115
RBLBANK,2022-06-13,2022-08-25,87.6,128.45,73,46.63242009132419
BANDHANBNK,2019-10-11,2019-10-15,581.2,629.25,4,8.267377838953879
BANDHANBNK,2019-10-15,2019-10-17,629.25,567.0,2,-9.892729439809298
BANDHANBNK,2020-08-03,2020-08-05,308.8,311.3,2,0.8095854922279792
BANDHANBNK,2022-10-31,2022-11-02,239.4,232.5,2,-2.8822055137844633
IPCALAB,2020-02-12,2020-04-27,661.45,832.5,75,25.85985335248317
IPCALAB,2020-10-27,2021-01-04,1195.0,1082.0,69,-9.456066945606695
IPCALAB,2022-08-12,2022-10-21,927.5,904.0,70,-2.533692722371968
IPCALAB,2023-04-25,2023-07-03,743.5,748.0,69,0.605245460659045
IPCALAB,2023-10-23,2024-01-01,993.0,1113.15,70,12.099697885196385
MRF,2023-05-03,2023-07-25,93600.0,102508.15,83,9.517254273504268
LTTS,2020-12-18,2021-03-15,2209.0,2736.0,87,23.856948845631507
LTTS,2021-07-15,2021-10-08,3450.15,4792.0,85,38.8925119197716
ICICIPRULI,2021-04-20,2021-07-06,477.3,629.0,77,31.782945736434105
ICICIPRULI,2021-07-22,2021-10-07,638.5,678.65,77,6.288175411119809
ABBOTINDIA,2020-02-07,2020-05-05,14096.05,18310.0,88,29.894544925706146
ADANIPORTS,2023-01-27,2023-03-08,604.5,711.9,40,17.7667493796526
INDIAMART,2019-09-09,2019-10-14,792.5,1082.5,35,36.59305993690852
INDIAMART,2019-12-23,2020-01-23,1064.47,1180.0,31,10.85328849098612
INDIAMART,2020-01-22,2020-02-20,1192.5,1308.0,29,9.685534591194969
INDIAMART,2021-08-30,2021-09-30,3905.0,4192.5,31,7.36235595390525
INDIAMART,2023-07-21,2023-08-23,3138.0,3122.0,33,-0.5098789037603569
COROMANDEL,2020-12-30,2021-01-22,802.45,834.95,23,4.05009657922612
COROMANDEL,2022-04-28,2022-05-24,906.05,974.0,26,7.499586115556542
METROPOLIS,2020-04-15,2020-06-17,1264.05,1451.55,63,14.833274000237335
METROPOLIS,2021-05-28,2021-07-29,2485.25,3094.45,62,24.512624484458296
METROPOLIS,2022-11-16,2023-01-16,1438.3,1375.0,61,-4.401028992560659
PIIND,2019-02-12,2019-04-02,892.0,1057.5,49,18.553811659192824
PIIND,2022-11-09,2022-12-26,3621.4,3487.0,47,-3.711271883801847
DIXON,2023-01-27,2023-04-19,2729.45,3005.4,82,10.110095440473366
HDFCAMC,2022-08-16,2022-08-19,2183.0,2151.0,3,-1.4658726523133303
HDFCAMC,2023-06-20,2023-09-14,2108.05,2665.0,86,26.42015132468394
OBEROIRLTY,2021-08-02,2021-10-12,744.0,973.0,71,30.77956989247312
OBEROIRLTY,2021-09-01,2021-11-12,777.0,974.2,72,25.379665379665383
ASTRAL,2019-09-20,2019-12-19,680.06,644.06,90,-5.293650560244685
ASTRAL,2020-08-06,2020-10-30,598.47,634.5,85,6.020351897338207
ASTRAL,2020-11-09,2021-02-04,691.31,1170.0,87,69.24389926371673
ASTRAL,2023-05-16,2023-08-09,1692.0,1976.1,85,16.790780141843967
BHEL,2019-10-18,2019-10-30,54.35,58.45,12,7.54369825206992
HINDCOPPER,2020-01-02,2020-02-12,48.5,41.7,41,-14.020618556701026
HINDCOPPER,2020-10-20,2020-10-30,36.5,32.9,10,-9.86301369863014
HINDCOPPER,2023-11-13,2023-12-28,161.0,272.5,45,69.25465838509317
PIDILITIND,2020-12-18,2021-01-11,1729.95,1826.95,24,5.607098471054076
ABCAPITAL,2020-10-21,2020-12-09,67.5,96.55,49,43.03703703703704
PFC,2023-08-31,2023-11-29,206.6,327.9,90,58.712487899322355
MOTHERSON,2022-10-18,2023-01-10,64.1,78.6,84,22.62090483619345
MOTHERSON,2023-03-16,2023-06-13,68.7,84.5,89,22.998544395924302
AUROPHARMA,2019-10-07,2019-10-09,451.0,474.3,2,5.166297117516632
AUROPHARMA,2021-08-13,2021-08-16,760.45,736.5,3,-3.1494509829706154
AUROPHARMA,2022-11-10,2022-11-11,478.85,488.0,1,1.9108280254777021
SHREECEM,2023-06-26,2023-09-15,23740.0,26760.0,81,12.721145745577084
SBILIFE,2019-03-29,2019-06-11,582.9,700.0,74,20.0892091267799
SBILIFE,2019-11-19,2020-01-24,936.95,999.5,66,6.675916537702113
SBILIFE,2020-09-24,2020-12-02,793.35,877.4,69,10.594315245478029
M&MFIN,2019-07-24,2019-10-22,185.87,209.13,90,12.514122773981809
M&MFIN,2022-09-23,2022-12-16,193.5,234.5,84,21.188630490956072
M&MFIN,2022-11-03,2023-01-24,218.95,233.8,82,6.782370404201883
M&MFIN,2023-10-30,2023-12-18,245.4,282.0,49,14.914425427872857
DIVISLAB,2023-02-03,2023-04-19,2876.35,3334.7,75,15.935126114693968
DIVISLAB,2023-04-12,2023-05-11,3209.95,3316.0,29,3.3037897786569945
UBL,2021-06-04,2021-08-24,1340.65,1451.35,81,8.257188677134211
UBL,2021-08-18,2021-11-09,1490.0,1778.95,83,19.39261744966443
IDFC,2021-01-07,2021-01-19,43.75,45.1,12,3.085714285714289
IDFC,2021-07-12,2021-07-23,55.85,58.8,11,5.282005371530878
IDFC,2021-12-31,2022-01-12,63.1,63.15,12,0.07923930269413179
PEL,2023-06-21,2023-09-11,957.3,1124.75,82,17.491904314217074
SIEMENS,2020-11-26,2021-02-23,1532.95,1865.3,89,21.68042010502625
SIEMENS,2021-08-11,2021-11-09,2190.95,2410.0,90,9.997946096442192
BSOFT,2019-02-18,2019-05-21,101.7,86.65,92,-14.798426745329396
BSOFT,2020-01-31,2020-03-16,80.45,67.5,45,-16.096954630205097
BSOFT,2020-05-21,2020-08-14,75.0,153.0,85,104.0
BSOFT,2021-05-24,2021-08-17,295.0,428.0,85,45.08474576271186
BSOFT,2021-07-15,2021-10-12,422.5,417.1,89,-1.2781065088757342
BSOFT,2023-05-09,2023-08-02,308.25,425.0,85,37.87510137875101
PERSISTENT,2019-07-30,2019-10-25,501.15,603.8,87,20.482889354484684
PERSISTENT,2020-07-27,2020-10-14,857.0,1370.0,79,59.85997666277713
PERSISTENT,2021-07-23,2021-10-13,3011.85,3987.1,82,32.38043063233561
MUTHOOTFIN,2019-11-14,2019-11-21,711.0,687.2,7,-3.347398030942329
MUTHOOTFIN,2020-02-17,2020-02-25,879.5,945.0,8,7.447413303013076
MUTHOOTFIN,2021-11-08,2021-11-15,1659.0,1708.1,7,2.959614225437005
MUTHOOTFIN,2022-08-16,2022-08-23,1043.0,1038.05,7,-0.4745925215723917
MUTHOOTFIN,2023-05-22,2023-05-29,1122.45,1113.9,7,-0.7617265802485593
MCDOWELL-N,2020-01-28,2020-03-12,653.95,547.65,44,-16.255065371970343
MCDOWELL-N,2021-08-18,2021-11-09,722.0,1004.7,83,39.15512465373962
IEX,2019-09-13,2019-12-12,39.57,46.68,90,17.968157695223653
IEX,2019-10-17,2020-01-14,44.23,59.5,89,34.52407867962922
IEX,2020-01-02,2020-03-12,51.1,48.67,70,-4.755381604696673
IEX,2020-02-04,2020-03-12,56.28,48.67,37,-13.521677327647474
IEX,2020-09-14,2020-12-09,69.17,72.97,86,5.493711146450769
IEX,2023-06-09,2023-09-05,122.8,138.05,88,12.418566775244312
